FROM_NAME,FROM_TYPE,FROM_LAT,FROM_LON,TO_NAME,TO_TYPE,TO_LAT,TO_LON,EDGE_TYPE,PRODUCT_FORM,COMMODITIES,DISTANCE_KM,EXPORT_VALUE,EXPORT_UNIT,DESTINATION_TOTAL
San Antonio,port,-33.59,-71.62,Cyprus,country,35.17,33.36,port_to_country,salt,Salt,,273020.0,$USD,2730200.0
Patache,port,-20.8,-70.22,Argentina,country,-34.6,-58.38,port_to_country,salt,Salt,,900692.24,$USD,2251730.61
Iquique,port,-20.21,-70.15,Argentina,country,-34.6,-58.38,port_to_country,salt,Salt,,675519.18,$USD,2251730.61
Coquimbo,port,-29.96,-71.35,Argentina,country,-34.6,-58.38,port_to_country,salt,Salt,,450346.12,$USD,2251730.61
San Antonio,port,-33.59,-71.62,Argentina,country,-34.6,-58.38,port_to_country,salt,Salt,,225173.06,$USD,2251730.61
Patache,port,-20.8,-70.22,Netherlands,country,51.92,4.48,port_to_country,salt,Salt,,848646.91,$USD,2121617.27
Iquique,port,-20.21,-70.15,Netherlands,country,51.92,4.48,port_to_country,salt,Salt,,636485.18,$USD,2121617.27
Coquimbo,port,-29.96,-71.35,Netherlands,country,51.92,4.48,port_to_country,salt,Salt,,424323.45,$USD,2121617.27
San Antonio,port,-33.59,-71.62,Netherlands,country,51.92,4.48,port_to_country,salt,Salt,,212161.73,$USD,2121617.27
Patache,port,-20.8,-70.22,Ecuador,country,-0.18,-78.47,port_to_country,salt,Salt,,614435.04,$USD,1536087.59
Iquique,port,-20.21,-70.15,Ecuador,country,-0.18,-78.47,port_to_country,salt,Salt,,460826.28,$USD,1536087.59
Coquimbo,port,-29.96,-71.35,Ecuador,country,-0.18,-78.47,port_to_country,salt,Salt,,307217.52,$USD,1536087.59
San Antonio,port,-33.59,-71.62,Ecuador,country,-0.18,-78.47,port_to_country,salt,Salt,,153608.76,$USD,1536087.59
Patache,port,-20.8,-70.22,Honduras,country,14.07,-87.19,port_to_country,salt,Salt,,586087.68,$USD,1465219.2
Iquique,port,-20.21,-70.15,Honduras,country,14.07,-87.19,port_to_country,salt,Salt,,439565.76,$USD,1465219.2
Coquimbo,port,-29.96,-71.35,Honduras,country,14.07,-87.19,port_to_country,salt,Salt,,293043.84,$USD,1465219.2
San Antonio,port,-33.59,-71.62,Honduras,country,14.07,-87.19,port_to_country,salt,Salt,,146521.92,$USD,1465219.2
Patache,port,-20.8,-70.22,Peru,country,-12.05,-77.04,port_to_country,salt,Salt,,353210.1,$USD,883025.26
Iquique,port,-20.21,-70.15,Peru,country,-12.05,-77.04,port_to_country,salt,Salt,,264907.58,$USD,883025.26
Coquimbo,port,-29.96,-71.35,Peru,country,-12.05,-77.04,port_to_country,salt,Salt,,176605.05,$USD,883025.26
San Antonio,port,-33.59,-71.62,Peru,country,-12.05,-77.04,port_to_country,salt,Salt,,88302.53,$USD,883025.26
Patache,port,-20.8,-70.22,China,country,31.23,121.47,port_to_country,salt,Salt,,255428.54,$USD,638571.35
Iquique,port,-20.21,-70.15,China,country,31.23,121.47,port_to_country,salt,Salt,,191571.4,$USD,638571.35
Coquimbo,port,-29.96,-71.35,China,country,31.23,121.47,port_to_country,salt,Salt,,127714.27,$USD,638571.35
San Antonio,port,-33.59,-71.62,China,country,31.23,121.47,port_to_country,salt,Salt,,63857.14,$USD,638571.35
Patache,port,-20.8,-70.22,Panama,country,8.98,-79.52,port_to_country,salt,Salt,,126919.87,$USD,317299.67
Iquique,port,-20.21,-70.15,Panama,country,8.98,-79.52,port_to_country,salt,Salt,,95189.9,$USD,317299.67
Coquimbo,port,-29.96,-71.35,Panama,country,8.98,-79.52,port_to_country,salt,Salt,,63459.93,$USD,317299.67
San Antonio,port,-33.59,-71.62,Panama,country,8.98,-79.52,port_to_country,salt,Salt,,31729.97,$USD,317299.67
Patache,port,-20.8,-70.22,Bolivia,country,-16.5,-68.15,port_to_country,salt,Salt,,64059.64,$USD,160149.11
Iquique,port,-20.21,-70.15,Bolivia,country,-16.5,-68.15,port_to_country,salt,Salt,,48044.73,$USD,160149.11
Coquimbo,port,-29.96,-71.35,Bolivia,country,-16.5,-68.15,port_to_country,salt,Salt,,32029.82,$USD,160149.11
San Antonio,port,-33.59,-71.62,Bolivia,country,-16.5,-68.15,port_to_country,salt,Salt,,16014.91,$USD,160149.11
Patache,port,-20.8,-70.22,Paraguay,country,-25.26,-57.58,port_to_country,salt,Salt,,63746.08,$USD,159365.2
Iquique,port,-20.21,-70.15,Paraguay,country,-25.26,-57.58,port_to_country,salt,Salt,,47809.56,$USD,159365.2
Coquimbo,port,-29.96,-71.35,Paraguay,country,-25.26,-57.58,port_to_country,salt,Salt,,31873.04,$USD,159365.2
San Antonio,port,-33.59,-71.62,Paraguay,country,-25.26,-57.58,port_to_country,salt,Salt,,15936.52,$USD,159365.2
Patache,port,-20.8,-70.22,Japan,country,35.68,139.69,port_to_country,salt,Salt,,2544.0,$USD,6360.0
Iquique,port,-20.21,-70.15,Japan,country,35.68,139.69,port_to_country,salt,Salt,,1908.0,$USD,6360.0
Coquimbo,port,-29.96,-71.35,Japan,country,35.68,139.69,port_to_country,salt,Salt,,1272.0,$USD,6360.0
San Antonio,port,-33.59,-71.62,Japan,country,35.68,139.69,port_to_country,salt,Salt,,636.0,$USD,6360.0
Patache,port,-20.8,-70.22,Colombia,country,4.71,-74.07,port_to_country,salt,Salt,,459.2,$USD,1148.0
Iquique,port,-20.21,-70.15,Colombia,country,4.71,-74.07,port_to_country,salt,Salt,,344.4,$USD,1148.0
Coquimbo,port,-29.96,-71.35,Colombia,country,4.71,-74.07,port_to_country,salt,Salt,,229.6,$USD,1148.0
San Antonio,port,-33.59,-71.62,Colombia,country,4.71,-74.07,port_to_country,salt,Salt,,114.8,$USD,1148.0
Patache,port,-20.8,-70.22,Costa Rica,country,9.93,-84.09,port_to_country,salt,Salt,,4.0,$USD,10.0
Iquique,port,-20.21,-70.15,Costa Rica,country,9.93,-84.09,port_to_country,salt,Salt,,3.0,$USD,10.0
Coquimbo,port,-29.96,-71.35,Costa Rica,country,9.93,-84.09,port_to_country,salt,Salt,,2.0,$USD,10.0
San Antonio,port,-33.59,-71.62,Costa Rica,country,9.93,-84.09,port_to_country,salt,Salt,,1.0,$USD,10.0
Patache,port,-20.8,-70.22,Dominican Rep.,country,18.49,-69.88,port_to_country,salt,Salt,,0.08,$USD,0.2
Iquique,port,-20.21,-70.15,Dominican Rep.,country,18.49,-69.88,port_to_country,salt,Salt,,0.06,$USD,0.2
Coquimbo,port,-29.96,-71.35,Dominican Rep.,country,18.49,-69.88,port_to_country,salt,Salt,,0.04,$USD,0.2
San Antonio,port,-33.59,-71.62,Dominican Rep.,country,18.49,-69.88,port_to_country,salt,Salt,,0.02,$USD,0.2
Patache,port,-20.8,-70.22,Brazil,country,-23.55,-46.63,port_to_country,potassium_chloride,Potash,,14394553.27,$USD,28789106.53
Antofagasta (ATI),port,-23.65,-70.4,Brazil,country,-23.55,-46.63,port_to_country,potassium_chloride,Potash,,8636731.96,$USD,28789106.53
Iquique,port,-20.21,-70.15,Brazil,country,-23.55,-46.63,port_to_country,potassium_chloride,Potash,,5757821.31,$USD,28789106.53
Patache,port,-20.8,-70.22,South Africa,country,-33.92,18.42,port_to_country,potassium_chloride,Potash,,14075764.65,$USD,28151529.31
Antofagasta (ATI),port,-23.65,-70.4,South Africa,country,-33.92,18.42,port_to_country,potassium_chloride,Potash,,8445458.79,$USD,28151529.31
Iquique,port,-20.21,-70.15,South Africa,country,-33.92,18.42,port_to_country,potassium_chloride,Potash,,5630305.86,$USD,28151529.31
Patache,port,-20.8,-70.22,Ecuador,country,-0.18,-78.47,port_to_country,potassium_chloride,Potash,,7244811.81,$USD,14489623.62
Antofagasta (ATI),port,-23.65,-70.4,Ecuador,country,-0.18,-78.47,port_to_country,potassium_chloride,Potash,,4346887.09,$USD,14489623.62
Iquique,port,-20.21,-70.15,Ecuador,country,-0.18,-78.47,port_to_country,potassium_chloride,Potash,,2897924.72,$USD,14489623.62
Patache,port,-20.8,-70.22,Mexico,country,19.43,-99.13,port_to_country,potassium_chloride,Potash,,6944663.15,$USD,13889326.3
Antofagasta (ATI),port,-23.65,-70.4,Mexico,country,19.43,-99.13,port_to_country,potassium_chloride,Potash,,4166797.89,$USD,13889326.3
Iquique,port,-20.21,-70.15,Mexico,country,19.43,-99.13,port_to_country,potassium_chloride,Potash,,2777865.26,$USD,13889326.3
Patache,port,-20.8,-70.22,Netherlands,country,51.92,4.48,port_to_country,potassium_chloride,Potash,,6082126.38,$USD,12164252.75
Antofagasta (ATI),port,-23.65,-70.4,Netherlands,country,51.92,4.48,port_to_country,potassium_chloride,Potash,,3649275.82,$USD,12164252.75
Iquique,port,-20.21,-70.15,Netherlands,country,51.92,4.48,port_to_country,potassium_chloride,Potash,,2432850.55,$USD,12164252.75
Patache,port,-20.8,-70.22,Spain,country,36.72,-4.42,port_to_country,potassium_chloride,Potash,,5357993.29,$USD,10715986.57
Antofagasta (ATI),port,-23.65,-70.4,Spain,country,36.72,-4.42,port_to_country,potassium_chloride,Potash,,3214795.97,$USD,10715986.57
Iquique,port,-20.21,-70.15,Spain,country,36.72,-4.42,port_to_country,potassium_chloride,Potash,,2143197.31,$USD,10715986.57
Patache,port,-20.8,-70.22,USA,country,29.76,-95.37,port_to_country,potassium_chloride,Potash,,3733606.19,$USD,7467212.39
Antofagasta (ATI),port,-23.65,-70.4,USA,country,29.76,-95.37,port_to_country,potassium_chloride,Potash,,2240163.72,$USD,7467212.39
Iquique,port,-20.21,-70.15,USA,country,29.76,-95.37,port_to_country,potassium_chloride,Potash,,1493442.48,$USD,7467212.39
Patache,port,-20.8,-70.22,Colombia,country,4.71,-74.07,port_to_country,potassium_chloride,Potash,,3298884.44,$USD,6597768.87
Antofagasta (ATI),port,-23.65,-70.4,Colombia,country,4.71,-74.07,port_to_country,potassium_chloride,Potash,,1979330.66,$USD,6597768.87
Iquique,port,-20.21,-70.15,Colombia,country,4.71,-74.07,port_to_country,potassium_chloride,Potash,,1319553.77,$USD,6597768.87
Patache,port,-20.8,-70.22,Peru,country,-12.05,-77.04,port_to_country,potassium_chloride,Potash,,2224959.5,$USD,4449918.99
Antofagasta (ATI),port,-23.65,-70.4,Peru,country,-12.05,-77.04,port_to_country,potassium_chloride,Potash,,1334975.7,$USD,4449918.99
Iquique,port,-20.21,-70.15,Peru,country,-12.05,-77.04,port_to_country,potassium_chloride,Potash,,889983.8,$USD,4449918.99
Patache,port,-20.8,-70.22,Argentina,country,-34.6,-58.38,port_to_country,potassium_chloride,Potash,,244050.68,$USD,488101.36
Antofagasta (ATI),port,-23.65,-70.4,Argentina,country,-34.6,-58.38,port_to_country,potassium_chloride,Potash,,146430.41,$USD,488101.36
Iquique,port,-20.21,-70.15,Argentina,country,-34.6,-58.38,port_to_country,potassium_chloride,Potash,,97620.27,$USD,488101.36
Patache,port,-20.8,-70.22,Paraguay,country,-25.26,-57.58,port_to_country,potassium_chloride,Potash,,121825.0,$USD,243650.0
Antofagasta (ATI),port,-23.65,-70.4,Paraguay,country,-25.26,-57.58,port_to_country,potassium_chloride,Potash,,73095.0,$USD,243650.0
Iquique,port,-20.21,-70.15,Paraguay,country,-25.26,-57.58,port_to_country,potassium_chloride,Potash,,48730.0,$USD,243650.0
Patache,port,-20.8,-70.22,Costa Rica,country,9.93,-84.09,port_to_country,potassium_chloride,Potash,,38748.0,$USD,77496.0
Antofagasta (ATI),port,-23.65,-70.4,Costa Rica,country,9.93,-84.09,port_to_country,potassium_chloride,Potash,,23248.8,$USD,77496.0
Iquique,port,-20.21,-70.15,Costa Rica,country,9.93,-84.09,port_to_country,potassium_chloride,Potash,,15499.2,$USD,77496.0
Patache,port,-20.8,-70.22,Guatemala,country,14.63,-90.51,port_to_country,potassium_chloride,Potash,,15237.36,$USD,30474.72
Antofagasta (ATI),port,-23.65,-70.4,Guatemala,country,14.63,-90.51,port_to_country,potassium_chloride,Potash,,9142.42,$USD,30474.72
Iquique,port,-20.21,-70.15,Guatemala,country,14.63,-90.51,port_to_country,potassium_chloride,Potash,,6094.94,$USD,30474.72
Patache,port,-20.8,-70.22,Bolivia,country,-16.5,-68.15,port_to_country,potassium_chloride,Potash,,4325.0,$USD,8650.0
Antofagasta (ATI),port,-23.65,-70.4,Bolivia,country,-16.5,-68.15,port_to_country,potassium_chloride,Potash,,2595.0,$USD,8650.0
Iquique,port,-20.21,-70.15,Bolivia,country,-16.5,-68.15,port_to_country,potassium_chloride,Potash,,1730.0,$USD,8650.0
Patache,port,-20.8,-70.22,Switzerland,country,47.38,8.54,port_to_country,potassium_chloride,Potash,,4.15,$USD,8.3
Antofagasta (ATI),port,-23.65,-70.4,Switzerland,country,47.38,8.54,port_to_country,potassium_chloride,Potash,,2.49,$USD,8.3
Iquique,port,-20.21,-70.15,Switzerland,country,47.38,8.54,port_to_country,potassium_chloride,Potash,,1.66,$USD,8.3
San Antonio,port,-33.59,-71.62,USA,country,29.76,-95.37,port_to_country,perrhenate,Rhenium,,24484999.27,$USD,40808332.11
Mejillones,port,-23.1,-70.45,USA,country,29.76,-95.37,port_to_country,perrhenate,Rhenium,,16323332.84,$USD,40808332.11
San Antonio,port,-33.59,-71.62,Austria,country,48.21,16.37,port_to_country,perrhenate,Rhenium,,255635.9,$USD,426059.83
Mejillones,port,-23.1,-70.45,Austria,country,48.21,16.37,port_to_country,perrhenate,Rhenium,,170423.93,$USD,426059.83
San Antonio,port,-33.59,-71.62,South Korea,country,37.57,126.98,port_to_country,perrhenate,Rhenium,,252804.65,$USD,421341.09
Mejillones,port,-23.1,-70.45,South Korea,country,37.57,126.98,port_to_country,perrhenate,Rhenium,,168536.44,$USD,421341.09
San Antonio,port,-33.59,-71.62,Germany,country,53.55,9.99,port_to_country,perrhenate,Rhenium,,81592.96,$USD,135988.27
Mejillones,port,-23.1,-70.45,Germany,country,53.55,9.99,port_to_country,perrhenate,Rhenium,,54395.31,$USD,135988.27
Antofagasta (ATI),port,-23.65,-70.4,Brazil,country,-23.55,-46.63,port_to_country,lead_unwrought,Lead,,9462366.97,$USD,18924733.95
San Antonio,port,-33.59,-71.62,Brazil,country,-23.55,-46.63,port_to_country,lead_unwrought,Lead,,9462366.97,$USD,18924733.95
Antofagasta (ATI),port,-23.65,-70.4,India,country,19.08,72.88,port_to_country,lead_unwrought,Lead,,2678767.29,$USD,5357534.59
San Antonio,port,-33.59,-71.62,India,country,19.08,72.88,port_to_country,lead_unwrought,Lead,,2678767.29,$USD,5357534.59
Antofagasta (ATI),port,-23.65,-70.4,Colombia,country,4.71,-74.07,port_to_country,lead_unwrought,Lead,,2065350.56,$USD,4130701.13
San Antonio,port,-33.59,-71.62,Colombia,country,4.71,-74.07,port_to_country,lead_unwrought,Lead,,2065350.56,$USD,4130701.13
Antofagasta (ATI),port,-23.65,-70.4,Spain,country,36.72,-4.42,port_to_country,lead_unwrought,Lead,,820571.22,$USD,1641142.45
San Antonio,port,-33.59,-71.62,Spain,country,36.72,-4.42,port_to_country,lead_unwrought,Lead,,820571.22,$USD,1641142.45
Antofagasta (ATI),port,-23.65,-70.4,Japan,country,35.68,139.69,port_to_country,lead_unwrought,Lead,,268147.04,$USD,536294.08
San Antonio,port,-33.59,-71.62,Japan,country,35.68,139.69,port_to_country,lead_unwrought,Lead,,268147.04,$USD,536294.08
Antofagasta (ATI),port,-23.65,-70.4,Ecuador,country,-0.18,-78.47,port_to_country,lead_unwrought,Lead,,77230.1,$USD,154460.21
San Antonio,port,-33.59,-71.62,Ecuador,country,-0.18,-78.47,port_to_country,lead_unwrought,Lead,,77230.1,$USD,154460.21
Antofagasta (ATI),port,-23.65,-70.4,Netherlands,country,51.92,4.48,port_to_country,copper_sulfate,Copper Sulfate,,1898873.78,$USD,4747184.45
Mejillones,port,-23.1,-70.45,Netherlands,country,51.92,4.48,port_to_country,copper_sulfate,Copper Sulfate,,1424155.33,$USD,4747184.45
San Antonio,port,-33.59,-71.62,Netherlands,country,51.92,4.48,port_to_country,copper_sulfate,Copper Sulfate,,1424155.33,$USD,4747184.45
Antofagasta (ATI),port,-23.65,-70.4,Canada,country,49.28,-123.12,port_to_country,copper_sulfate,Copper Sulfate,,1808309.7,$USD,4520774.26
Mejillones,port,-23.1,-70.45,Canada,country,49.28,-123.12,port_to_country,copper_sulfate,Copper Sulfate,,1356232.28,$USD,4520774.26
San Antonio,port,-33.59,-71.62,Canada,country,49.28,-123.12,port_to_country,copper_sulfate,Copper Sulfate,,1356232.28,$USD,4520774.26
Antofagasta (ATI),port,-23.65,-70.4,USA,country,29.76,-95.37,port_to_country,copper_sulfate,Copper Sulfate,,1580549.65,$USD,3951374.12
Mejillones,port,-23.1,-70.45,USA,country,29.76,-95.37,port_to_country,copper_sulfate,Copper Sulfate,,1185412.24,$USD,3951374.12
San Antonio,port,-33.59,-71.62,USA,country,29.76,-95.37,port_to_country,copper_sulfate,Copper Sulfate,,1185412.24,$USD,3951374.12
Antofagasta (ATI),port,-23.65,-70.4,United Kingdom,country,51.51,-0.13,port_to_country,copper_sulfate,Copper Sulfate,,953518.9,$USD,2383797.25
Mejillones,port,-23.1,-70.45,United Kingdom,country,51.51,-0.13,port_to_country,copper_sulfate,Copper Sulfate,,715139.17,$USD,2383797.25
San Antonio,port,-33.59,-71.62,United Kingdom,country,51.51,-0.13,port_to_country,copper_sulfate,Copper Sulfate,,715139.17,$USD,2383797.25
Antofagasta (ATI),port,-23.65,-70.4,Spain,country,36.72,-4.42,port_to_country,copper_sulfate,Copper Sulfate,,830317.8,$USD,2075794.5
Mejillones,port,-23.1,-70.45,Spain,country,36.72,-4.42,port_to_country,copper_sulfate,Copper Sulfate,,622738.35,$USD,2075794.5
San Antonio,port,-33.59,-71.62,Spain,country,36.72,-4.42,port_to_country,copper_sulfate,Copper Sulfate,,622738.35,$USD,2075794.5
Antofagasta (ATI),port,-23.65,-70.4,South Africa,country,-33.92,18.42,port_to_country,copper_sulfate,Copper Sulfate,,563261.0,$USD,1408152.5
Mejillones,port,-23.1,-70.45,South Africa,country,-33.92,18.42,port_to_country,copper_sulfate,Copper Sulfate,,422445.75,$USD,1408152.5
San Antonio,port,-33.59,-71.62,South Africa,country,-33.92,18.42,port_to_country,copper_sulfate,Copper Sulfate,,422445.75,$USD,1408152.5
Antofagasta (ATI),port,-23.65,-70.4,Ireland,country,53.35,-6.26,port_to_country,copper_sulfate,Copper Sulfate,,521947.9,$USD,1304869.75
Mejillones,port,-23.1,-70.45,Ireland,country,53.35,-6.26,port_to_country,copper_sulfate,Copper Sulfate,,391460.92,$USD,1304869.75
San Antonio,port,-33.59,-71.62,Ireland,country,53.35,-6.26,port_to_country,copper_sulfate,Copper Sulfate,,391460.92,$USD,1304869.75
Antofagasta (ATI),port,-23.65,-70.4,Argentina,country,-34.6,-58.38,port_to_country,copper_sulfate,Copper Sulfate,,340744.2,$USD,851860.5
Mejillones,port,-23.1,-70.45,Argentina,country,-34.6,-58.38,port_to_country,copper_sulfate,Copper Sulfate,,255558.15,$USD,851860.5
San Antonio,port,-33.59,-71.62,Argentina,country,-34.6,-58.38,port_to_country,copper_sulfate,Copper Sulfate,,255558.15,$USD,851860.5
Antofagasta (ATI),port,-23.65,-70.4,Denmark,country,55.68,12.57,port_to_country,copper_sulfate,Copper Sulfate,,336069.3,$USD,840173.25
Mejillones,port,-23.1,-70.45,Denmark,country,55.68,12.57,port_to_country,copper_sulfate,Copper Sulfate,,252051.97,$USD,840173.25
San Antonio,port,-33.59,-71.62,Denmark,country,55.68,12.57,port_to_country,copper_sulfate,Copper Sulfate,,252051.97,$USD,840173.25
Antofagasta (ATI),port,-23.65,-70.4,Belgium,country,51.26,4.35,port_to_country,copper_sulfate,Copper Sulfate,,273135.29,$USD,682838.22
Mejillones,port,-23.1,-70.45,Belgium,country,51.26,4.35,port_to_country,copper_sulfate,Copper Sulfate,,204851.47,$USD,682838.22
San Antonio,port,-33.59,-71.62,Belgium,country,51.26,4.35,port_to_country,copper_sulfate,Copper Sulfate,,204851.47,$USD,682838.22
Antofagasta (ATI),port,-23.65,-70.4,Ecuador,country,-0.18,-78.47,port_to_country,copper_sulfate,Copper Sulfate,,165180.68,$USD,412951.7
Mejillones,port,-23.1,-70.45,Ecuador,country,-0.18,-78.47,port_to_country,copper_sulfate,Copper Sulfate,,123885.51,$USD,412951.7
San Antonio,port,-33.59,-71.62,Ecuador,country,-0.18,-78.47,port_to_country,copper_sulfate,Copper Sulfate,,123885.51,$USD,412951.7
Antofagasta (ATI),port,-23.65,-70.4,Australia,country,-33.87,151.21,port_to_country,copper_sulfate,Copper Sulfate,,95059.0,$USD,237647.5
Mejillones,port,-23.1,-70.45,Australia,country,-33.87,151.21,port_to_country,copper_sulfate,Copper Sulfate,,71294.25,$USD,237647.5
San Antonio,port,-33.59,-71.62,Australia,country,-33.87,151.21,port_to_country,copper_sulfate,Copper Sulfate,,71294.25,$USD,237647.5
Antofagasta (ATI),port,-23.65,-70.4,Italy,country,45.46,9.19,port_to_country,copper_sulfate,Copper Sulfate,,71787.7,$USD,179469.25
Mejillones,port,-23.1,-70.45,Italy,country,45.46,9.19,port_to_country,copper_sulfate,Copper Sulfate,,53840.78,$USD,179469.25
San Antonio,port,-33.59,-71.62,Italy,country,45.46,9.19,port_to_country,copper_sulfate,Copper Sulfate,,53840.78,$USD,179469.25
Antofagasta (ATI),port,-23.65,-70.4,Cyprus,country,35.17,33.36,port_to_country,copper_sulfate,Copper Sulfate,,21970.6,$USD,54926.5
Mejillones,port,-23.1,-70.45,Cyprus,country,35.17,33.36,port_to_country,copper_sulfate,Copper Sulfate,,16477.95,$USD,54926.5
San Antonio,port,-33.59,-71.62,Cyprus,country,35.17,33.36,port_to_country,copper_sulfate,Copper Sulfate,,16477.95,$USD,54926.5
Antofagasta (ATI),port,-23.65,-70.4,Bolivia,country,-16.5,-68.15,port_to_country,copper_sulfate,Copper Sulfate,,14467.3,$USD,36168.25
Mejillones,port,-23.1,-70.45,Bolivia,country,-16.5,-68.15,port_to_country,copper_sulfate,Copper Sulfate,,10850.48,$USD,36168.25
San Antonio,port,-33.59,-71.62,Bolivia,country,-16.5,-68.15,port_to_country,copper_sulfate,Copper Sulfate,,10850.48,$USD,36168.25
Antofagasta (ATI),port,-23.65,-70.4,Peru,country,-12.05,-77.04,port_to_country,copper_sulfate,Copper Sulfate,,4139.09,$USD,10347.73
Mejillones,port,-23.1,-70.45,Peru,country,-12.05,-77.04,port_to_country,copper_sulfate,Copper Sulfate,,3104.32,$USD,10347.73
San Antonio,port,-33.59,-71.62,Peru,country,-12.05,-77.04,port_to_country,copper_sulfate,Copper Sulfate,,3104.32,$USD,10347.73
Mejillones,port,-23.1,-70.45,Bolivia,country,-16.5,-68.15,port_to_country,sulfuric_acid,Sulfuric Acid,,894965.3,$USD,1789930.6
Antofagasta (ATI),port,-23.65,-70.4,Bolivia,country,-16.5,-68.15,port_to_country,sulfuric_acid,Sulfuric Acid,,536979.18,$USD,1789930.6
Barquito,port,-27.07,-70.84,Bolivia,country,-16.5,-68.15,port_to_country,sulfuric_acid,Sulfuric Acid,,357986.12,$USD,1789930.6
Mejillones,port,-23.1,-70.45,Brazil,country,-23.55,-46.63,port_to_country,sulfuric_acid,Sulfuric Acid,,304684.28,$USD,609368.55
Antofagasta (ATI),port,-23.65,-70.4,Brazil,country,-23.55,-46.63,port_to_country,sulfuric_acid,Sulfuric Acid,,182810.57,$USD,609368.55
Barquito,port,-27.07,-70.84,Brazil,country,-23.55,-46.63,port_to_country,sulfuric_acid,Sulfuric Acid,,121873.71,$USD,609368.55
Mejillones,port,-23.1,-70.45,Uruguay,country,-34.88,-56.16,port_to_country,sulfuric_acid,Sulfuric Acid,,254356.0,$USD,508712.0
Antofagasta (ATI),port,-23.65,-70.4,Uruguay,country,-34.88,-56.16,port_to_country,sulfuric_acid,Sulfuric Acid,,152613.6,$USD,508712.0
Barquito,port,-27.07,-70.84,Uruguay,country,-34.88,-56.16,port_to_country,sulfuric_acid,Sulfuric Acid,,101742.4,$USD,508712.0
Mejillones,port,-23.1,-70.45,Costa Rica,country,9.93,-84.09,port_to_country,sulfuric_acid,Sulfuric Acid,,1310.5,$USD,2621.0
Antofagasta (ATI),port,-23.65,-70.4,Costa Rica,country,9.93,-84.09,port_to_country,sulfuric_acid,Sulfuric Acid,,786.3,$USD,2621.0
Barquito,port,-27.07,-70.84,Costa Rica,country,9.93,-84.09,port_to_country,sulfuric_acid,Sulfuric Acid,,524.2,$USD,2621.0
Mejillones,port,-23.1,-70.45,Hong Kong,country,22.32,114.17,port_to_country,selenium,Selenium,,748292.22,$USD,1496584.45
Antofagasta (ATI),port,-23.65,-70.4,Hong Kong,country,22.32,114.17,port_to_country,selenium,Selenium,,748292.22,$USD,1496584.45
