MINE_NAME,MINE_IDX,MINE_TYPE,MINE_STATUS,MINE_LAT,MINE_LON,MINE_REGION,MINE_OPERATOR,PLANT_NAME,PLANT_IDX,PLANT_TYPE,PLANT_STATUS,PLANT_LAT,PLANT_LON,PLANT_OPERATOR,PLANT_OWNER,PLANT_CAPACITY,PLANT_CAPACITY_UNITS,SHARED_COMMODITIES,DISTANCE_KM
Las Luces,138,Mine (active),Active,-25.69799999999998,-70.49599999999998,Antofagasta,Groupo Cenizas,Mantoverde SX-EW plant,351,SX-EW Plant,Active,-26.5615,-70.3253,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",65,tmt,Copper,97.5
Las Luces,138,Mine (active),Active,-25.69799999999998,-70.49599999999998,Antofagasta,Groupo Cenizas,Potrerillos SX-EW refinery and smelter,435,Smelter,Active,-26.283,-69.5965,Corporación Nacional del Cobre (CODELCO),"Government, 100%",70,tmt,Copper,111.0
Las Palmas,139,Mine (idle),Idle,-35.17249999999996,-71.76666699999998,Maule,,Minera Florida concentration plant,362,Concentrator,Active,-34.0348,-71.0265,Minera Florida S.A. ,"Yamana Gold Inc., 100%","3,100",kg,Gold,143.5
Lavadero El Toro,145,Mine (idle),Idle,-33.289999999999964,-71.48599999999993,Valparaíso,,Ventanas refinery and smelter,456,Smelter,Active,-32.7618,-71.4812,Corporación Nacional del Cobre (CODELCO),"Government, 100%","12,000",kg,Gold,58.7
Lavadero El Toro,145,Mine (idle),Idle,-33.289999999999964,-71.48599999999993,Valparaíso,,Minera Florida concentration plant,362,Concentrator,Active,-34.0348,-71.0265,Minera Florida S.A. ,"Yamana Gold Inc., 100%","3,100",kg,Gold,93.1
Lila,152,Prospect/Project,Prospect/Project,-23.82699999999994,-68.95099999999996,Antofagasta,,Zaldívar SX-EW plant,460,SX-EW Plant,Active,-24.201,-69.0689,Compañía Minera Zaldívar ,"Barrick Gold Corp., 100%",150,tmt,Copper,43.3
Lila,152,Prospect/Project,Prospect/Project,-23.82699999999994,-68.95099999999996,Antofagasta,,Escondida sulfide-leach plant for cathode production,321,Processing Plant,Active,-24.2601,-68.9925,Minera Escondida Ltda. ,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%","1,300",tmt,Copper,48.3
Lila,152,Prospect/Project,Prospect/Project,-23.82699999999994,-68.95099999999996,Antofagasta,,Gabriela Mistral SX-EW plant,325,SX-EW Plant,Active,-23.4173,-68.7838,Minera Gaby S.A. ,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",170,tmt,Copper,48.6
Lila,152,Prospect/Project,Prospect/Project,-23.82699999999994,-68.95099999999996,Antofagasta,,Escondida concentrator,317,Concentrator,Active,-24.2628,-69.0581,Minera Escondida Ltda.,"Minera Escondida Ltda., 100%","1,300",tmt,Copper,49.7
Lila,152,Prospect/Project,Prospect/Project,-23.82699999999994,-68.95099999999996,Antofagasta,,Escondida oxide plant for cathode production (SX-EW),320,SX-EW Plant,Active,-24.2536,-69.1008,Minera Escondida Ltda. ,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%","1,300",tmt,Copper,49.8
Lila,152,Prospect/Project,Prospect/Project,-23.82699999999994,-68.95099999999996,Antofagasta,,Lomas Bayas SX-EW plant,341,SX-EW Plant,Active,-23.4318,-69.5017,Compañía Minera Xstrata Lomas Bayas ,"Glencore plc, 100%",75,tmt,Copper,71.3
Lila,152,Prospect/Project,Prospect/Project,-23.82699999999994,-68.95099999999996,Antofagasta,,Centinela oxide and sulfide plant,279,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,101.1
Lila,152,Prospect/Project,Prospect/Project,-23.82699999999994,-68.95099999999996,Antofagasta,,El Tesoro SX-EW plant,316,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,101.1
Lila,152,Prospect/Project,Prospect/Project,-23.82699999999994,-68.95099999999996,Antofagasta,,Spence SX-EW plant,444,SX-EW Plant,Active,-22.8015,-69.2818,Minera Spence S.A. ,"BHP Billiton plc, 100%",200,tmt,Copper,118.9
Lila,152,Prospect/Project,Prospect/Project,-23.82699999999994,-68.95099999999996,Antofagasta,,Mantos Blancos SX-EW plant,349,SX-EW Plant,Active,-23.4397,-70.0734,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",100,tmt,Copper,122.2
Lila,152,Prospect/Project,Prospect/Project,-23.82699999999994,-68.95099999999996,Antofagasta,,Altonorte smelter,269,Smelter,Active,-23.8247,-70.3178,Glencore Copper Chile S.A. ,Glencore Copper Chile S.A. ,300,tmt,Copper,139.0
Llahuín,153,Prospect/Project,Prospect/Project,-31.333999999999946,-71.02099999999996,Coquimbo,,Tres Valles SX-EW plant,451,SX-EW Plant,Active,-31.7364,-71.0165,Vecchiola SA,Vecchiola SA,,,Copper,44.7
Llahuín,153,Prospect/Project,Prospect/Project,-31.333999999999946,-71.02099999999996,Coquimbo,,Los Pelambres plant,345,Processing Plant,Active,-31.8134,-70.5823,Antofagasta plc,"Antofagasta plc, 60%; JX Nippon Mining Metals Corp, 15%; Mitsubishi Materials Corp., 10%; Marubeni Corp., 8.75%; Mitsubishi Corp., 5%; Mitsui & Co. Ltd., 1.25%","1,700",kg,Gold,67.6
Llahuín,153,Prospect/Project,Prospect/Project,-31.333999999999946,-71.02099999999996,Coquimbo,,Los Pelambres plant,346,Processing Plant,Active,-31.8134,-70.5823,Antofagasta plc,"Antofagasta plc, 60%; JX Nippon Mining Metals Corp, 15%; Mitsubishi Materials Corp., 10%; Marubeni Corp., 8.75%; Mitsubishi Corp., 5%; Mitsui & Co. Ltd., 1.25%","12,500",mt,Molybdenum,67.6
Llahuín,153,Prospect/Project,Prospect/Project,-31.333999999999946,-71.02099999999996,Coquimbo,,SX-EW plant,447,SX-EW Plant,Active,-30.261,-71.0917,Compañía Minera Carmen de Andacollo ,"Teck Cominco Ltd., 90%, and Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",22,tmt,Copper,119.5
Llahuín,153,Prospect/Project,Prospect/Project,-31.333999999999946,-71.02099999999996,Coquimbo,,Plant at Cabildo,374,Processing Plant,Active,-32.5838,-70.8762,Compañía Minera Cerro Negro,Compañía Minera Cerro Negro,200,mt,Copper,139.6
Llahuín,153,Prospect/Project,Prospect/Project,-31.333999999999946,-71.02099999999996,Coquimbo,,El Soldado SX-EW plant,314,SX-EW Plant,Active,-32.6593,-71.1448,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",50,tmt,Copper,147.8
Lo Aguirre,154,Mine (idle),Idle,-33.43999999999994,-70.91999999999996,Metropolitana de Santiago,,Los Bronces (Tortolas) SX-EW plant (cathodes),342,SX-EW Plant,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",490,tmt,Copper,38.6
Lo Aguirre,154,Mine (idle),Idle,-33.43999999999994,-70.91999999999996,Metropolitana de Santiago,,Chagres smelter (anodes and blister),284,Smelter,Active,-32.8047,-70.9554,Empresa Nacional de Minería (ENAMI),"Government, 100%",175,tmt,Copper,70.7
Lo Aguirre,154,Mine (idle),Idle,-33.43999999999994,-70.91999999999996,Metropolitana de Santiago,,"Caletones smelter (anodes). refinery (fire-refined ingots), and SX-EW plant",278,Smelter,Active,-34.1046,-70.4505,Corporación Nacional del Cobre (CODELCO),"Government, 100%",430,tmt,Copper,85.7
Lo Aguirre,154,Mine (idle),Idle,-33.43999999999994,-70.91999999999996,Metropolitana de Santiago,,El Soldado SX-EW plant,314,SX-EW Plant,Active,-32.6593,-71.1448,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",50,tmt,Copper,89.3
Lo Aguirre,154,Mine (idle),Idle,-33.43999999999994,-70.91999999999996,Metropolitana de Santiago,,Facilities near Rancagua,323,Processing Plant,Active,-34.2383,-70.685,Minera Valle Central S.A. ,"Amerigo Resources Ltd., 100%",30,tmt,Copper,91.4
Lo Aguirre,154,Mine (idle),Idle,-33.43999999999994,-70.91999999999996,Metropolitana de Santiago,,Las Ventanas refinery and smelter,340,Smelter,Active,-32.7618,-71.4812,Corporación Nacional del Cobre (CODELCO),"Government, 100%",402,tmt,Copper,91.8
Lo Aguirre,154,Mine (idle),Idle,-33.43999999999994,-70.91999999999996,Metropolitana de Santiago,,Plant at Cabildo,374,Processing Plant,Active,-32.5838,-70.8762,Compañía Minera Cerro Negro,Compañía Minera Cerro Negro,200,mt,Copper,95.3
Lobo-Marte,155,Prospect/Project,Prospect/Project,-27.16666699999996,-69.03333299999997,Atacama,,Manuel Antonio Matta plant,353,Processing Plant,Active,-27.4131,-70.2517,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,123.5
Lobo-Marte,155,Prospect/Project,Prospect/Project,-27.16666699999996,-69.03333299999997,Atacama,,Manuel Antonio Matta plant,354,Processing Plant,Active,-27.4131,-70.2517,Empresa Nacional de Minería (ENAMI),"Government, 100%","6,000",kg,Silver,123.5
Loica,156,Prospect/Project,Prospect/Project,-31.063999999999965,-70.66099999999994,Coquimbo,,Tres Valles SX-EW plant,451,SX-EW Plant,Active,-31.7364,-71.0165,Vecchiola SA,Vecchiola SA,,,Copper,82.0
Loica,156,Prospect/Project,Prospect/Project,-31.063999999999965,-70.66099999999994,Coquimbo,,Los Pelambres plant,345,Processing Plant,Active,-31.8134,-70.5823,Antofagasta plc,"Antofagasta plc, 60%; JX Nippon Mining Metals Corp, 15%; Mitsubishi Materials Corp., 10%; Marubeni Corp., 8.75%; Mitsubishi Corp., 5%; Mitsui & Co. Ltd., 1.25%","1,700",kg,Gold,83.7
Loica,156,Prospect/Project,Prospect/Project,-31.063999999999965,-70.66099999999994,Coquimbo,,SX-EW plant,447,SX-EW Plant,Active,-30.261,-71.0917,Compañía Minera Carmen de Andacollo ,"Teck Cominco Ltd., 90%, and Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",22,tmt,Copper,98.3
Loica,156,Prospect/Project,Prospect/Project,-31.063999999999965,-70.66099999999994,Coquimbo,,Plant near Coquimbo (Region IV),415,Processing Plant,Active,-29.8353,-71.1035,Compañía Minera San Gerónimo,Compañía Minera San Gerónimo,"10,000",mt,Copper,143.1
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Lomas Bayas SX-EW plant,341,SX-EW Plant,Active,-23.4318,-69.5017,Compañía Minera Xstrata Lomas Bayas ,"Glencore plc, 100%",75,tmt,Copper,0.5
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Mantos Blancos SX-EW plant,349,SX-EW Plant,Active,-23.4397,-70.0734,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",100,tmt,Copper,57.8
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,El Tesoro SX-EW plant,316,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,69.9
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Centinela oxide and sulfide plant,279,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,70.0
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Spence SX-EW plant,444,SX-EW Plant,Active,-22.8015,-69.2818,Minera Spence S.A. ,"BHP Billiton plc, 100%",200,tmt,Copper,73.7
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Gabriela Mistral SX-EW plant,325,SX-EW Plant,Active,-23.4173,-68.7838,Minera Gaby S.A. ,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",170,tmt,Copper,73.8
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Altonorte smelter,269,Smelter,Active,-23.8247,-70.3178,Glencore Copper Chile S.A. ,Glencore Copper Chile S.A. ,300,tmt,Copper,93.5
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Zaldívar SX-EW plant,460,SX-EW Plant,Active,-24.201,-69.0689,Compañía Minera Zaldívar ,"Barrick Gold Corp., 100%",150,tmt,Copper,96.5
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Antucoya SX-EW plant,271,SX-EW Plant,Active,-22.6298,-69.8832,Antofagasta plc,"Antofagasta plc, 70%, Marubeni Corp., 30%",,,Copper,97.1
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Escondida oxide plant for cathode production (SX-EW),320,SX-EW Plant,Active,-24.2536,-69.1008,Minera Escondida Ltda. ,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%","1,300",tmt,Copper,100.4
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Escondida concentrator,317,Concentrator,Active,-24.2628,-69.0581,Minera Escondida Ltda.,"Minera Escondida Ltda., 100%","1,300",tmt,Copper,103.1
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Escondida sulfide-leach plant for cathode production,321,Processing Plant,Active,-24.2601,-68.9925,Minera Escondida Ltda. ,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%","1,300",tmt,Copper,106.0
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Michilla SX-EW/sulfide-leaching plant,359,SX-EW Plant,Active,-22.6791,-70.1883,Minera Michilla S.A. ,"Antofagasta plc, 74.2%, and other private Chilean investors, 25.8%",45,tmt,Copper,108.9
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Mantos de la Luna SX-EW plant,350,SX-EW Plant,Active,-22.3851,-70.1782,Compania Mantos de la Luna,"Izquierdo Menendez Group, 100%",,,Copper,135.1
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Chuquicamata SX-EW plant (oxide) and smelter,292,Smelter,Active,-22.3137,-68.8895,Corporación Nacional del Cobre (CODELCO),"Government, 100%",450,tmt,Copper,139.4
Lomas Bayas,157,Mine (active),Active,-23.430999999999983,-69.50699999999995,Antofagasta,Compañía Minera Xstrata Lomas Bayas ,Chuquicamata Mine (plant to acid-leach fine copper),290,Processing Plant,Active,-22.3013,-68.8404,EcoMetales Ltd. ,"Codelco Technologies Ltd., 100%",25,tmt,Copper,143.0
Los Bronces,158,Mine (active),Active,-33.150999999999954,-70.28499999999997,Metropolitana de Santiago,Anglo American Sur S.A. ,Los Bronces (Tortolas) SX-EW plant (cathodes),342,SX-EW Plant,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",490,tmt,Copper,39.5
Los Bronces,158,Mine (active),Active,-33.150999999999954,-70.28499999999997,Metropolitana de Santiago,Anglo American Sur S.A. ,Tortolas molybdenum flotation plant,450,Concentrator,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ","3,000",mt,Molybdenum,39.5
Los Bronces,158,Mine (active),Active,-33.150999999999954,-70.28499999999997,Metropolitana de Santiago,Anglo American Sur S.A. ,Nos plant,368,Processing Plant,Active,-33.6065,-70.7441,Molibdenos y Metales S.A. (MOLYMET),"Private, 100%","30,000",kg,Rhenium,66.2
Los Bronces,158,Mine (active),Active,-33.150999999999954,-70.28499999999997,Metropolitana de Santiago,Anglo American Sur S.A. ,Chagres smelter (anodes and blister),284,Smelter,Active,-32.8047,-70.9554,Empresa Nacional de Minería (ENAMI),"Government, 100%",175,tmt,Copper,73.4
Los Bronces,158,Mine (active),Active,-33.150999999999954,-70.28499999999997,Metropolitana de Santiago,Anglo American Sur S.A. ,Plant at Cabildo,374,Processing Plant,Active,-32.5838,-70.8762,Compañía Minera Cerro Negro,Compañía Minera Cerro Negro,200,mt,Copper,83.8
Los Bronces,158,Mine (active),Active,-33.150999999999954,-70.28499999999997,Metropolitana de Santiago,Anglo American Sur S.A. ,El Soldado SX-EW plant,314,SX-EW Plant,Active,-32.6593,-71.1448,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",50,tmt,Copper,97.1
Los Bronces,158,Mine (active),Active,-33.150999999999954,-70.28499999999997,Metropolitana de Santiago,Anglo American Sur S.A. ,El Teniente plant,315,Processing Plant,Active,-34.0886,-70.4555,Corporación Nacional del Cobre (CODELCO),"Government, 100%","6,500",mt,Molybdenum,105.4
Los Bronces,158,Mine (active),Active,-33.150999999999954,-70.28499999999997,Metropolitana de Santiago,Anglo American Sur S.A. ,"Caletones smelter (anodes). refinery (fire-refined ingots), and SX-EW plant",278,Smelter,Active,-34.1046,-70.4505,Corporación Nacional del Cobre (CODELCO),"Government, 100%",430,tmt,Copper,107.1
Los Bronces,158,Mine (active),Active,-33.150999999999954,-70.28499999999997,Metropolitana de Santiago,Anglo American Sur S.A. ,Las Ventanas refinery and smelter,340,Smelter,Active,-32.7618,-71.4812,Corporación Nacional del Cobre (CODELCO),"Government, 100%",402,tmt,Copper,119.7
Los Bronces,158,Mine (active),Active,-33.150999999999954,-70.28499999999997,Metropolitana de Santiago,Anglo American Sur S.A. ,Facilities near Rancagua,323,Processing Plant,Active,-34.2383,-70.685,Minera Valle Central S.A. ,"Amerigo Resources Ltd., 100%",30,tmt,Copper,126.4
Los Bronces Subterráneo,159,Prospect/Project,Prospect/Project,-33.19999999999993,-70.23999999999995,Metropolitana de Santiago,Anglo American Sur S.A. ,Los Bronces (Tortolas) SX-EW plant (cathodes),342,SX-EW Plant,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",490,tmt,Copper,44.1
Los Bronces Subterráneo,159,Prospect/Project,Prospect/Project,-33.19999999999993,-70.23999999999995,Metropolitana de Santiago,Anglo American Sur S.A. ,Tortolas molybdenum flotation plant,450,Concentrator,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ","3,000",mt,Molybdenum,44.1
Los Bronces Subterráneo,159,Prospect/Project,Prospect/Project,-33.19999999999993,-70.23999999999995,Metropolitana de Santiago,Anglo American Sur S.A. ,Nos plant,368,Processing Plant,Active,-33.6065,-70.7441,Molibdenos y Metales S.A. (MOLYMET),"Private, 100%","30,000",kg,Rhenium,65.1
Los Bronces Subterráneo,159,Prospect/Project,Prospect/Project,-33.19999999999993,-70.23999999999995,Metropolitana de Santiago,Anglo American Sur S.A. ,Chagres smelter (anodes and blister),284,Smelter,Active,-32.8047,-70.9554,Empresa Nacional de Minería (ENAMI),"Government, 100%",175,tmt,Copper,79.9
