Nitrate_Resource,COMMTYPE,LONGITUD,COMBINACION_CRITICO,CRITICO_3,Iodine_Resource,ESTADO_DEPOSITO,Molybdenum_Reserve,OPERATOR_NAME,ECAP,DDLAT,Rare Earths_Resource,COMUNA,Potassium_Reserve,ANNCAP,Titanium_Resource,OWNER_NAME,CRITICO_1,NOMBRE_DEPOSITO,OrdFranj,PROVINCIA,OPERATOR,FACTYPE,STATUS,OWNER,COUNTRY,ADM1,LOCACC,ELEVACION,LATITUD,YEAR,OTROS_NOMBRES,Lithium_Reserve,LOCDESC,PRIMARY_COMMODITY,DDLONG,Manganese_Resource,MIN_PROD,Copper_Reserve,SOURCEID,FACILITY_TYPE,OrdReg,ISO_CC,ID,MULTI_PROD,FACID_NUM,Iron_Reserve,REGION,Cobalt_Resource,Iron_Resource,FACILITY_NAME,UNITS,COMMODITY,Potassium_Resource,MODELO_DEPOSITO,Silver_Reserve,Zinc_Resource,MULTI_COMM,FACID,Gold_Resource,Boron_Resource,VALOR_DATO,ID_SIA_YACIMIENTO,ID_ATLAS_FAENA,Copper_Resource,Molybdenum_Resource,Lithium_Resource,Iodine_Reserve,SISTEMA_MINERAL,Boron_Reserve,SOURCE,COMB_CRIT_COD,ALL_COMMODITIES_RAW,FRANJA_METALOGENICA,Gold_Reserve,OTROS_CRITICOS,COMBOCAP,ROWID,OBJECTID,GRUPO_MODELO,CRITICO_2,LOCNAME,Nitrate_Reserve,Zinc_Reserve,REFERENCIA,CAPACITY_UNITS,Silver_Resource,COMMENTS,CRITICO_4,CAPACITY,N_COMMODITIES,COMMODITY_LIST_STR
,Metal,-71.9341,,,,,,Sociedad Contractual Minera El Toqui Ltda. ,e,-45.0341,,,,"35,000",,"Nyrstar NV, 100%",,,,,Sociedad Contractual Minera El Toqui Ltda. ,P,Active,"Nyrstar NV, 100%",Chile,Aysén,E,,-45.0341,2014,,,"El Toqui Mine and Doña Rosa concentration Aysén (Region XI), 120 kilometers north of Coyhaique",Zinc,-71.9341,,Concentrate,,636,Concentrator,,CL,,,107,,Aysén,,,Doña Rosa concentration plant,mt,Zinc,,,,,Y,CL107,,,,,,,,,,,,USGS_MINFAC_2017,,Zinc,,,,***CL105-106,575,,,,Doña Rosa concentration plant,,,,mt,,,,"35,000",1,Zinc
,Metal,-70.8859,,,,,,CEMIN,,-28.9869,,,,,,CEMIN,,,,,CEMIN,P,Active,CEMIN,Chile,Atacama,E,,-28.9869,2014,,,Dos Amigos Mine and SX-EW plant,Copper,-70.8859,,Copper,,2000,SX-EW Plant,,CL,,,321,,Atacama,,,Dos Amigos SX-EW plant,,Copper,,,,,Y,CL321,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,,577,,,,Dos Amigos SX-EW plant,,,,,,,,,1,Copper
,Industrial,-70.2595,,,,,,SQM Salar S.A. ,e,-23.6351,,,,"2,600",,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",,,,,SQM Salar S.A. ,P,Active,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",Chile,Antofagasta,E,,-23.6351,2014,,,"A dual-use plant and three KCl plants at Salar del Carmen, near the city of Antofagasta, Antofagasta (Region II)",Potash,-70.2595,,Potash (KCl and K2SO4) [K2O content],,513,Processing Plant,,CL,,,5,,Antofagasta,,,Dual-use plant at Salar del Carmen,tmt,Potash,,,,,,CL5,,,,,,,,,,,,USGS_MINFAC_2017,,Potash,,,,***CL5-6,578,,,,Dual-use plant at Salar del Carmen,,,,tmt,,,,"2,600",1,Potash
,Metal,-70.9839,,,,,,Compañía Minera del Pacífico S.A. (CMP),e,-28.8028,,,,"1,300",,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",,,,,Compañía Minera del Pacífico S.A. (CMP),P,Active,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",Chile,Atacama,E,,-28.8028,2014,,,"Cristales and El Algarrobo Mines, El Algarrobito and Huasco concentration plants, Huasco pellets plant, and Los Colorados Mine and concentration plant, Atacama (Region III); El Romeral and El Tofo Mines, and El Romeral concentration and pellet-feed plants, Coquimbo (Region IV); and El Laco concentration plant, Antofagasta (Region II)",Iron,-70.9839,,Iron ore (Fe content),,588,Concentrator,,CL,,,64,,Atacama,,,El Algarrobito concentration plant,tmt,Iron and steel,,,,,,CL64,,,,,,,,,,,,USGS_MINFAC_2017,,Iron and steel,,,,***CL63-74,580,,,,El Algarrobito concentration plant,,,,tmt,,,,"1,300",1,Iron
,Metal,-67.4856,,,,,,Compañía Minera del Pacífico S.A. (CMP),e,-23.8435,,,,"1,300",,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",,,,,Compañía Minera del Pacífico S.A. (CMP),P,Active,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",Chile,Antofagasta,E,,-23.8435,2014,,,"Cristales and El Algarrobo Mines, El Algarrobito and Huasco concentration plants, Huasco pellets plant, and Los Colorados Mine and concentration plant, Atacama (Region III); El Romeral and El Tofo Mines, and El Romeral concentration and pellet-feed plants, Coquimbo (Region IV); and El Laco concentration plant, Antofagasta (Region II)",Iron,-67.4856,,Iron ore (Fe content),,590,Concentrator,,CL,,,66,,Antofagasta,,,El Laco concentration plant,tmt,Iron and steel,,,,,,CL66,,,,,,,,,,,,USGS_MINFAC_2017,,Iron and steel,,,,***CL63-74,584,,,,El Laco concentration plant,,,,tmt,,,,"1,300",1,Iron
,Metal,-69.4969,,,,,,Minera Meridian Ltda. ,e,-24.4116,,,,"10,500",,"Yamana Gold Inc., 100%",,,,,Minera Meridian Ltda. ,P,Active,"Yamana Gold Inc., 100%",Chile,Antofagasta,E,,-24.4116,2014,,,"El Peñón Mine and concentration plant, Antofagasta (Region II)",Gold,-69.4969,,Gold,,605,Concentrator,,CL,,,81,,Antofagasta,,,El Peñón concentration plant,kg,Gold,,,,,,CL81,,,,,,,,,,,,USGS_MINFAC_2017,,Gold,,,,***CL81-82,585,,,,El Peñón concentration plant,,,,kg,,,,"10,500",1,Gold
,Metal,-69.4969,,,,,,Minera Meridian Ltds. ,e,-24.4116,,,,"300,000",,"Yamana Gold Inc., 100%",,,,,Minera Meridian Ltds. ,P,Active,"Yamana Gold Inc., 100%",Chile,Antofagasta,E,,-24.4116,2014,,,"El Peñón Mine and concentration plant, Antofagasta (Region II)",Silver,-69.4969,,Silver,,606,Concentrator,,CL,,,81,,Antofagasta,,,El Peñón concentration plant,kg,Silver,,,,,,CL81,,,,,,,,,,,,USGS_MINFAC_2017,,Silver,,,,***CL81-82,586,,,,El Peñón concentration plant,,,,kg,,,,"300,000",1,Silver
,Metal,-71.2317,,,,,,Compañía Minera del Pacífico S.A. (CMP),e,-29.7282,,,,"1,300",,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",,,,,Compañía Minera del Pacífico S.A. (CMP),P,Active,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",Chile,Coquimbo,E,,-29.7282,2014,,,"Cristales and El Algarrobo Mines, El Algarrobito and Huasco concentration plants, Huasco pellets plant, and Los Colorados Mine and concentration plant, Atacama (Region III); El Romeral and El Tofo Mines, and El Romeral concentration and pellet-feed plants, Coquimbo (Region IV); and El Laco concentration plant, Antofagasta (Region II)",Iron,-71.2317,,Iron ore (Fe content),,591,Concentrator,,CL,,,67,,Coquimbo,,,El Romeral concentration plant,tmt,Iron and steel,,,,,,CL67,,,,,,,,,,,,USGS_MINFAC_2017,,Iron and steel,,,,***CL63-74,590,,,,El Romeral concentration plant,,,,tmt,,,,"1,300",1,Iron
,Metal,-71.2325,,,,,,Compañía Minera del Pacífico S.A. (CMP),e,-29.7308,,,,"1,300",,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",,,,,Compañía Minera del Pacífico S.A. (CMP),P,Active,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",Chile,Coquimbo,E,,-29.7308,2014,,,"Cristales and El Algarrobo Mines, El Algarrobito and Huasco concentration plants, Huasco pellets plant, and Los Colorados Mine and concentration plant, Atacama (Region III); El Romeral and El Tofo Mines, and El Romeral concentration and pellet-feed plants, Coquimbo (Region IV); and El Laco concentration plant, Antofagasta (Region II)",Iron,-71.2325,,Iron ore (Fe content),,"593, 1653",Pellet Plant,,CL,,,69,,Coquimbo,,,El Romeral pellet-feed plant,tmt,Iron and steel,,,,,,CL69,,,,,,,,,,,,USGS_MINFAC_2017,,Iron and steel,,,,***CL63-74,592,,,,El Romeral pellet-feed plant,,,,tmt,,,,"1,300",1,Iron
,Industrial,-71.0125,,,,,,Minera San Pedro Ltda.,e,-33.0866,,,,30,,Minera San Pedro Ltda.,,,,,Minera San Pedro Ltda.,P,Active,Minera San Pedro Ltda.,Chile,Santiago,E,,-33.0866,2014,,,"Natacha Mine and El Rulo plant at Til-Til, Santiago Metropolitan Region",Silica,-71.0125,,Silica (quartz),,777,Processing Plant,,CL,,,211,,Santiago,,,El Rulo plant at Til-Til,tmt,Silica,,,,,,CL211,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,,594,,,,El Rulo plant at Til-Til,,,,tmt,,,,30,1,Silica
,Metal,-71.1448,,,,,,Anglo American Sur S.A. ,e,-32.6593,,,,50,,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",,,,,Anglo American Sur S.A. ,P,Active,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",Chile,Valparaíso,E,,-32.6593,2014,,,El Soldado Mine (cathode and concentrates) and SX-EW plant Valparaíso (Region V),Copper,-71.1448,,Copper,,619,SX-EW Plant,,CL,,,93,,Valparaíso,,,El Soldado SX-EW plant,tmt,Copper,,,,,,CL93,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL92-93,598,,,,El Soldado SX-EW plant,,,,tmt,,,,50,1,Copper
,Metal,-70.4555,,,,,,Corporación Nacional del Cobre (CODELCO),e,-34.0886,,,,"6,500",,"Government, 100%",,,,,Corporación Nacional del Cobre (CODELCO),P,Active,"Government, 100%",Chile,Libertador General Bernardo O'Higgins,E,,-34.0886,2014,,,"El Teniente Mine and plant, Libertador General Bernardo O'Higgins (Region VI)",Molybdenum,-70.4555,,Molybdenum (mine output),,623,Processing Plant,,CL,,,97,,Libertador General Bernardo O'Higgins,,,El Teniente plant,mt,Molybdenum,,,,,,CL97,,,,,,,,,,,,USGS_MINFAC_2017,,Molybdenum,,,,***CL96-97,603,,,,El Teniente plant,,,,mt,,,,"6,500",1,Molybdenum
,Metal,-69.0976,,,,,,Minera El Tesoro S.A. ,e,-22.9277,,,,110,,"Antofagasta plc, 70%, and Marubeni Corp., 30%",,,,,Minera El Tesoro S.A. ,P,Active,"Antofagasta plc, 70%, and Marubeni Corp., 30%",Chile,Antofagasta,E,,-22.9277,2014,,,"El Tesoro open pit mine and SX-EW plant, Antofagasta (Region II)",Copper,-69.0976,,Copper,,"625, 1623",SX-EW Plant,,CL,,,99,,Antofagasta,,,El Tesoro SX-EW plant,tmt,Copper,,,,,,CL99,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL98-99,605,,,,El Tesoro SX-EW plant,,,,tmt,,,,110,1,Copper
,Metal,-69.0581,,,,,,Minera Escondida Ltda.,e,-24.2628,,,,"1,300",,"Minera Escondida Ltda., 100%",,,,,Minera Escondida Ltda.,P,Active,"Minera Escondida Ltda., 100%",Chile,Antofagasta,E,,-24.2628,2014,,,"Escondida Mine and concentrators, Antofagasta (Region II)",Copper,-69.0581,,Copper,,"650, 1640",Concentrator,,CL,,,112,,Antofagasta,,,Escondida concentrator,tmt,Copper,,,,,Y,CL112,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL112-115,616,,,,Escondida concentrator,,,,tmt,,,,"1,300",1,Copper
,Metal,-69.0581,,,,,,Minera Escondida Ltda.,e,-24.2628,,,,"4,500",,"Minera Escondida Ltda., 100%",,,,,Minera Escondida Ltda.,P,Active,"Minera Escondida Ltda., 100%",Chile,Antofagasta,E,,-24.2628,2014,,,"Escondida Mine and concentrators, Antofagasta (Region II)",Gold,-69.0581,,Gold,,2001,Concentrator,,CL,,,112,,Antofagasta,,,Escondida concentrator,kg,Gold,,,,,Y,CL112,,,,,,,,,,,,USGS_MINFAC_2017,,Gold,,,,***CL112-113,617,,,,Escondida concentrator,,,,kg,,,,"4,500",1,Gold
,Metal,-69.0581,,,,,,Minera Escondida Ltda.,e,-24.2628,,,,"180,000",,"Minera Escondida Ltda., 100%",,,,,Minera Escondida Ltda.,P,Active,"Minera Escondida Ltda., 100%",Chile,Antofagasta,E,,-24.2628,2014,,,"Escondida Mine and concentrators, Antofagasta (Region II)",Silver,-69.0581,,Silver,,2001,Concentrator,,CL,,,112,,Antofagasta,,,Escondida concentrator,kg,Silver,,,,,Y,CL112,,,,,,,,,,,,USGS_MINFAC_2017,,Silver,,,,***CL112-113,618,,,,Escondida concentrator,,,,kg,,,,"180,000",1,Silver
,Metal,-69.1008,,,,,,Minera Escondida Ltda. ,e,-24.2536,,,,"1,300",,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%",,,,,Minera Escondida Ltda. ,P,Active,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%",Chile,Antofagasta,E,,-24.2536,2014,,,"Escondida Mine and concentrators, Antofagasta (Region II)",Copper,-69.1008,,Copper,,2001,SX-EW Plant,,CL,,,114,,Antofagasta,,,Escondida oxide plant for cathode production (SX-EW),tmt,Copper,,,,,,CL114,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL112-115,622,,,,Escondida oxide plant for cathode production (SX-EW),,,,tmt,,,,"1,300",1,Copper
,Metal,-68.9925,,,,,,Minera Escondida Ltda. ,e,-24.2601,,,,"1,300",,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%",,,,,Minera Escondida Ltda. ,P,Active,"BHP Billiton plc, 57.5%; Rio Tinto plc, 30%; Japan Escondida Corp., 10%; International Finance Corp., 2.5%",Chile,Antofagasta,E,,-24.2601,2014,,,"Escondida Mine and concentrators, Antofagasta (Region II)",Copper,-68.9925,,Copper,,2001,Processing Plant,,CL,,,115,,Antofagasta,,,Escondida sulfide-leach plant for cathode production,tmt,Copper,,,,,,CL115,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL112-115,623,,,,Escondida sulfide-leach plant for cathode production,,,,tmt,,,,"1,300",1,Copper
,Metal,-69.1036,,,,,,Minera Esperanza S.A. ,e,-22.9998,,,,"8,000",,"Antofagasta plc, 70%, and Marubeni Corp., 30%",,,,,Minera Esperanza S.A. ,P,Active,"Antofagasta plc, 70%, and Marubeni Corp., 30%",Chile,Antofagasta,E,,-22.9998,2014,,,"Esperanza sulfides mine and milling/flotation plant, Antofagasta (Region II)",Gold,-69.1036,,Gold,,"655, 1624",Concentrator,,CL,,,116,,Antofagasta,,,Esperanza milling/flotation plant,kg,Gold,,,,,,CL116,,,,,,,,,,,,USGS_MINFAC_2017,,Gold,,,,***CL116-117,624,,,,Esperanza milling/flotation plant,,,,kg,,,,"8,000",1,Gold
,Metal,-70.685,,,,,,Minera Valle Central S.A. ,e,-34.2383,,,,30,,"Amerigo Resources Ltd., 100%",,,,,Minera Valle Central S.A. ,P,Active,"Amerigo Resources Ltd., 100%",Chile,Libertador General Bernardo O'Higgins,E,,-34.2383,2014,,,"Facilities near Rancagua, Libertador General Bernardo O'Higgins (Region VI), to process tailings of the Collahuasi and El Teniente Mines",Copper,-70.685,,Copper,,"658, 1738",Processing Plant,,CL,,,119,,Libertador General Bernardo O'Higgins,,,Facilities near Rancagua,tmt,Copper,,,,,,CL119,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,,628,,,,Facilities near Rancagua,,,,tmt,,,,30,1,Copper
,Metal,-69.8639,,,,,,Sociedad Contractual Minera Franke ,,-25.8334,,,,,,"KGHM International Ltd., 100%",,,,,Sociedad Contractual Minera Franke ,P,Active,"KGHM International Ltd., 100%",Chile,Antofagasta,E,,-25.8334,2015,,,64 km north of Diego de Almagro,Copper,-69.8639,,Cathode,,2000,SX-EW Plant,,CL,,,324,,Antofagasta,,,Franke SX-EW Plant,,Copper,,,,,,CL324,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,,630,,,,Franke SX-EW Plant,,,,,,,,,1,Copper
,Metal,-68.7838,,,,,,Minera Gaby S.A. ,e,-23.4173,,,,170,,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",,,,,Minera Gaby S.A. ,P,Active,"Corporación Nacional del Cobre (CODELCO) (Government, 100%), 100%",Chile,Antofagasta,E,,-23.4173,2014,,,"Gabriela Mistral Mine and SX-EW plant, Sierra Gorda, Antofagasta (Region II)",Copper,-68.7838,,Copper,,660,SX-EW Plant,,CL,,,121,,Antofagasta,,,Gabriela Mistral SX-EW plant,tmt,Copper,,,,,,CL121,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL120-121,632,,,,Gabriela Mistral SX-EW plant,,,,tmt,,,,170,1,Copper
,Industrial,-73.2477,,,,,,Vidrios Lirquén S.A.,e,-37.4167,,,,80,,Vidrios Lirquén S.A.,,,,,Vidrios Lirquén S.A.,P,Active,Vidrios Lirquén S.A.,Chile,Biobío,E,,-37.4167,2014,,,"Mine and glass plant at Lirquen, Biobío (Region VIII)",Silica,-73.2477,,Silica (quartz),,719,Processing Plant,,CL,,,164,,Biobío,,,Glass plant at Lirquen,tmt,Silica,,,,,,CL164,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,***CL164-165,633,,,,Glass plant at Lirquen,,,,tmt,,,,80,1,Silica
,Fuel,-70.2015,,,,,,Empresa Nacional del Petróleo (ENAP),e,-52.6225,,,,"90,000",,"Government, 100%",,,,,Empresa Nacional del Petróleo (ENAP),OR,Active,"Government, 100%",Chile,Magallanes y de la Antártica Chilena,E,,-52.6225,2015,,,"Aconcagua, Bio Bio, and Gregorio refineries",Petroleum,-70.2015,,Refinery products,,523,Refinery,,CL,,,12,,Magallanes y de la Antártica Chilena,,,Gregorio refineries,t42-gb,Petroleum,,,,,,CL12,,,,,,,,,,,,USGS_MINFAC_2017,,Petroleum,,,,***CL10-12,634,,,,Gregorio refineries,,,,t42-gb,,,,"90,000",1,Petroleum
,Industrial,-73.1301,,,,,,Melón S.A. ,e,-41.5338,,,,"1,800",,"Inversiones Brescia S.A., 99.24%, and other private, 0.76%",,,,,Melón S.A. ,P,Active,"Inversiones Brescia S.A., 99.24%, and other private, 0.76%",Chile,Los Lagos,E,,-41.5338,2014,,,"La Calera plant, Valparaíso (Region V), and grinding plant at Puerto Montt, Los Lagos (Region X)",Cement,-73.1301,,Cement,,"665, 1727",Grinding Plant,,CL,,,126,,Los Lagos,,,Grinding plant at Puerto Montt,tmt,Cement,,,,,,CL126,,,,,,,,,,,,USGS_MINFAC_2017,,Cement,,,,***CL126-127,635,,,,Grinding plant at Puerto Montt,,,,tmt,,,,"1,800",1,Cement
,Industrial,-71.5881,,,,,,Cementos Bío Bío S.A. ,e,-33.5972,,,,300,,"Private, 100%",,,,,Cementos Bío Bío S.A. ,P,Active,"Private, 100%",Chile,Valparaíso,E,,-33.5972,2014,,,"Grinding plant at San Antonio, Valparaíso (Region V)",Cement,-71.5881,,Cement,,661,Grinding Plant,,CL,,,122,,Valparaíso,,,Grinding plant at San Antonio,tmt,Cement,,,,,,CL122,,,,,,,,,,,,USGS_MINFAC_2017,,Cement,,,,,636,,,,Grinding plant at San Antonio,,,,tmt,,,,300,1,Cement
,Industrial,-70.2577,,,,,,Empresa Nacional de Minería (ENAMI),e,-27.4198,,,,290,,"Government, 100%",,,,,Empresa Nacional de Minería (ENAMI),P,Active,"Government, 100%",Chile,Atacama,E,,-27.4198,2014,,,"Hernán Videla Lira smelter, Paipote, Atacama (Region III)",Sulfuric Acid,-70.2577,,Sulfuric acid,,"663, 1871",Smelter,,CL,,,124,,Atacama,,,Hernán Videla Lira smelter,tmt,Sulfuric acid,,,,,,CL124,,,,,,,,,,,,USGS_MINFAC_2017,,Sulfuric acid,,,,,637,,,,Hernán Videla Lira smelter,,,,tmt,,,,290,1,Sulfuric Acid
,Metal,-70.2577,,,,,,Empresa Nacional de Minería (ENAMI),e,-27.4198,,,,340,,"Government, 100%",,,,,Empresa Nacional de Minería (ENAMI),P,Active,"Government, 100%",Chile,Atacama,E,,-27.4198,2014,,,"Hernán Videla Lira smelter (anodes and blister), Paipote, Atacama(Region III)",Copper,-70.2577,,Copper,,"662, 1870",Smelter,,CL,,,123,,Atacama,,,Hernán Videla Lira smelter (anodes and blister),tmt,Copper,,,,,,CL123,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,,638,,,,Hernán Videla Lira smelter (anodes and blister),,,,tmt,,,,340,1,Copper
,Metal,-70.8125,,,,,,Compañía Minera del Pacífico S.A. (CMP),e,-28.2907,,,,"1,300",,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",,,,,Compañía Minera del Pacífico S.A. (CMP),P,Active,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",Chile,Atacama,E,,-28.2907,2014,,,"Cristales and El Algarrobo Mines, El Algarrobito and Huasco concentration plants, Huasco pellets plant, and Los Colorados Mine and concentration plant, Atacama (Region III); El Romeral and El Tofo Mines, and El Romeral concentration and pellet-feed plants, Coquimbo (Region IV); and El Laco concentration plant, Antofagasta (Region II)",Iron,-70.8125,,Iron ore (Fe content),,595,Concentrator,,CL,,,71,,Atacama,,,Huasco concentration plant,tmt,Iron and steel,,,,,,CL71,,,,,,,,,,,,USGS_MINFAC_2017,,Iron and steel,,,,***CL63-74,640,,,,Huasco concentration plant,,,,tmt,,,,"1,300",1,Iron
,Metal,-71.2485,,,,,,Compañía Minera del Pacífico S.A. (CMP),e,-28.4808,,,,"1,300",,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",,,,,Compañía Minera del Pacífico S.A. (CMP),P,Active,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",Chile,Atacama,E,,-28.4808,2014,,,"Cristales and El Algarrobo Mines, El Algarrobito and Huasco concentration plants, Huasco pellets plant, and Los Colorados Mine and concentration plant, Atacama (Region III); El Romeral and El Tofo Mines, and El Romeral concentration and pellet-feed plants, Coquimbo (Region IV); and El Laco concentration plant, Antofagasta (Region II)",Iron,-71.2485,,Iron ore (Fe content),,596,Pellet Plant,,CL,,,72,,Atacama,,,Huasco pellet plant,tmt,Iron and steel,,,,,,CL72,,,,,,,,,,,,USGS_MINFAC_2017,,Iron and steel,,,,***CL63-74,641,,,,Huasco pellet plant,,,,tmt,,,,"1,300",1,Iron
,Industrial,-69.6625,,,,,,SQM Químicos S.A. ,e,-20.9622,,,,"13,300",,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",,,,,SQM Químicos S.A. ,P,Active,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",Chile,Tarapacá,E,,-20.9622,2014,,,"Nueva Victoria Mine and plant and Iris plant, Tarapacá (Region I); El Toco Mine and María Elena plant; and Pampa Blanca and Pedro de Valdivia Mines and plants, Antofagasta (Region II)",Iodine,-69.6625,,Iodine,,782,Processing Plant,,CL,,,215,,Tarapacá,,,Iris Plant,mt,Iodine,,,,,,CL215,,,,,,,,,,,,USGS_MINFAC_2017,,Iodine,,,,***CL214-220,643,,,,Iris Plant,,,,mt,,,,"13,300",1,Iodine
,Metal,-70.4742,,,,,,Empresa Nacional de Minería (ENAMI),e,-25.3963,,,,180,,"Government, 100%",,,,,Empresa Nacional de Minería (ENAMI),P,Active,"Government, 100%",Chile,Antofagasta,E,,-25.3963,2014,,,"Concentration plants: Manuel Antonio Matta, Paipote; Osvaldo Martínez, El Salado; and Vallenar, Atacama (Region III); and José Antonio Moreno, Taltal, Antofagasta (Region II)",Copper,-70.4742,,Copper,,"583, 1860",Processing Plant,,CL,,,59,,Antofagasta,,,José Antonio Moreno,tmt,Copper,,,,,,CL59,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL59-62,645,,,,José Antonio Moreno,,,,tmt,,,,180,1,Copper
,Metal,-70.4742,,,,,,Empresa Nacional de Minería (ENAMI),e,-25.3963,,,,400,,"Government, 100%",,,,,Empresa Nacional de Minería (ENAMI),P,Active,"Government, 100%",Chile,Antofagasta,E,,-25.3963,2014,,,"Manuel Antonio Matta plant, Paipote; Osvaldo Martínez plant, El Salado; and Vallenar plant, Atacama (Region III); and José Antonio Moreno plant, Taltal, Antofagasta (Region II)",Gold,-70.4742,,Gold,,"707, 1861",Processing Plant,,CL,,,152,,Antofagasta,,,José Antonio Moreno plant,kg,Gold,,,,,Y,CL152,,,,,,,,,,,,USGS_MINFAC_2017,,Gold,,,,***CL152-155,646,,,,José Antonio Moreno plant,,,,kg,,,,400,1,Gold
,Metal,-70.4742,,,,,,Empresa Nacional de Minería (ENAMI),e,-25.3963,,,,"6,000",,"Government, 100%",,,,,Empresa Nacional de Minería (ENAMI),P,Active,"Government, 100%",Chile,Antofagasta,E,,-25.3963,2014,,,"Manuel Antonio Matta plant, Paipote; Osvaldo Martínez plant, El Salado; Vallenar plant, Atacama (Region III); and José Antonio Moreno plant, Taltal, Antofagasta (Region II)",Silver,-70.4742,,Silver,,"711, 1862",Processing Plant,,CL,,,152,,Antofagasta,,,José Antonio Moreno plant,kg,Silver,,,,,Y,CL152,,,,,,,,,,,,USGS_MINFAC_2017,,Silver,,,,***CL156-159,647,,,,José Antonio Moreno plant,,,,kg,,,,"6,000",1,Silver
,Industrial,-71.1973,,,,,,Melón S.A. ,e,-32.7901,,,,"1,800",,"Inversiones Brescia S.A., 99.24%, and other private, 0.76%",,,,,Melón S.A. ,P,Active,"Inversiones Brescia S.A., 99.24%, and other private, 0.76%",Chile,Valparaíso,E,,-32.7901,2014,,,"La Calera plant, Valparaíso (Region V), and grinding plant at Puerto Montt, Los Lagos (Region X)",Cement,-71.1973,,Cement,,666,Processing Plant,,CL,,,127,,Valparaíso,,,La Calera plant,tmt,Cement,,,,,,CL127,,,,,,,,,,,,USGS_MINFAC_2017,,Cement,,,,***CL126-127,648,,,,La Calera plant,,,,tmt,,,,"1,800",1,Cement
,Metal,-69.3329,,,,,,Haldeman Mining Company S.A. ,,-20.1873,,,,,,"Haldeman Mining Company S.A., 100%",,,,,Haldeman Mining Company S.A. ,P,Active,"Haldeman Mining Company S.A., 100%",Chile,Tarapacá,E,,-20.1873,2014,,,"Quebrada Sagasca open pit mine and La Cascada SX-EW plant, 110 km east of Iquiuqe, Tarapacá (Region I)",Copper,-69.3329,,Copper,,"875, 1699",SX-EW Plant,,CL,,,296,,Tarapacá,,,La Cascada SX-EW plant,,Copper,,,,,,CL296,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,,649,,,,La Cascada SX-EW plant,,,,,,,,,1,Copper
,Metal,-71.4812,,,,,,Corporación Nacional del Cobre (CODELCO),e,-32.7618,,,,402,,"Government, 100%",,,,,Corporación Nacional del Cobre (CODELCO),P,Active,"Government, 100%",Chile,Valparaíso,E,,-32.7618,2014,,,"Las Ventanas refinery and smelter, Valparaíso (Region V)",Copper,-71.4812,,Copper,,890,Smelter,,CL,,,313,,Valparaíso,,,Las Ventanas refinery and smelter,tmt,Copper,,,,,Y,CL313,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,,660,,,,Las Ventanas refinery and smelter,,,,tmt,,,,402,1,Copper
