Lithium_Resource,ID_ATLAS_FAENA,COMMTYPE,COMMENTS,MULTI_PROD,OrdReg,MODELO_DEPOSITO,FRANJA_METALOGENICA,ECAP,Nitrate_Reserve,Cobalt_Resource,SISTEMA_MINERAL,Potassium_Reserve,COMB_CRIT_COD,SOURCE,ESTADO_DEPOSITO,CRITICO_4,NOMBRE_DEPOSITO,Potassium_Resource,Molybdenum_Reserve,YEAR,LATITUD,Silver_Resource,DDLAT,LOCACC,ISO_CC,Molybdenum_Resource,REGION,FACID_NUM,Nitrate_Resource,MULTI_COMM,OWNER,LOCNAME,Manganese_Resource,Zinc_Reserve,Titanium_Resource,OrdFranj,Boron_Reserve,UNITS,OPERATOR_NAME,Silver_Reserve,Copper_Reserve,Rare Earths_Resource,COMBOCAP,CAPACITY_UNITS,OTROS_NOMBRES,ID,CRITICO_2,LOCDESC,Iron_Resource,VALOR_DATO,CRITICO_3,COUNTRY,FACILITY_TYPE,OPERATOR,DDLONG,PRIMARY_COMMODITY,ROWID,LONGITUD,SOURCEID,FACILITY_NAME,OTROS_CRITICOS,STATUS,CAPACITY,ANNCAP,COMMODITY,Lithium_Reserve,Copper_Resource,Boron_Resource,FACID,Gold_Reserve,ADM1,Iodine_Resource,COMUNA,ELEVACION,Gold_Resource,CRITICO_1,Iron_Reserve,COMBINACION_CRITICO,MIN_PROD,OBJECTID,ID_SIA_YACIMIENTO,PROVINCIA,Iodine_Reserve,Zinc_Resource,GRUPO_MODELO,REFERENCIA,OWNER_NAME,FACTYPE,ALL_COMMODITIES_RAW,N_COMMODITIES
,,Industrial,,,,,,,,,,,,USGS_MINFAC_2017,,,,,,2014,-32.9707,,-32.9707,E,CL,,Santiago,80,,,Compañía Minera Polpaico Ltda.,Plant in the Santiago Metropolitan Region,,,,,,,Compañía Minera Polpaico Ltda. ,,,,,,,,,El Guindo Mine and a plant in the Santiago Metropolitan Region,,,,Chile,Processing Plant,Compañía Minera Polpaico Ltda. ,-70.8137,Kaolin,799,-70.8137,604,Plant in the Santiago Metropolitan Region,,Active,,,Kaolin,,,,CL80,,Santiago,,,,,,,,Kaolin,,,,,,,,Compañía Minera Polpaico Ltda.,P,Kaolin,1
,,Industrial,,,,,,,,,,,,USGS_MINFAC_2017,,,,,,2014,-33.444,,-33.444,E,CL,,Santiago,255,,,Compañía Minera Polpaico Ltda. ,Plant in the Santiago Metropolitan Region,,,,,,,Compañía Minera Polpaico Ltda. ,,,,,,,,,"Puzolana Norte Mine, Antofagasta (Region II); and Puzolana Pudahuel Mine and a plant in the Santiago Metropolitan Region",,,,Chile,Processing Plant,Compañía Minera Polpaico Ltda. ,-70.793,Pumicite,800,-70.793,828,Plant in the Santiago Metropolitan Region,,Active,,,Pumicite,,,,CL255,,Santiago,,,,,,,,Pumicite (including pozzolan),,,,,,,,Compañía Minera Polpaico Ltda. ,P,Pumicite,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-24.2369,,-24.2369,E,CL,,Antofagasta,257,,,"Cementos Bío Bío S.A., 100%",Plant near Antofagasta (Region II),,,,,,tmt,Minera El Way S.A. ,,,,***CL257-258,tmt,,,,Quarries and plant near Antofagasta (Region II),,,,Chile,Processing Plant,Minera El Way S.A. ,-70.0992,Pumicite,801,-70.0992,830,Plant near Antofagasta (Region II),,Active,100,100,Pumicite,,,,CL257,,Antofagasta,,,,,,,,Pumicite (including pozzolan),,,,,,,,"Cementos Bío Bío S.A., 100%",P,Pumicite,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-23.783,,-23.783,E,CL,,Antofagasta,244,,,"Industria Nacional de Cemento S.A. (INACESA), 100%",Plant near Antofagasta City,,,,,,tmt,Industria Nacional de Cemento S.A. (INACESA),,,,,tmt,,,,"Plant near Antofagasta City, Antofagasta (Region II)",,,,Chile,Processing Plant,Industria Nacional de Cemento S.A. (INACESA),-70.3186,Cement,802,-70.3186,817,Plant near Antofagasta City,,Active,500,500,Cement,,,,CL244,,Antofagasta,,,,,,,,Cement,,,,,,,,"Industria Nacional de Cemento S.A. (INACESA), 100%",P,Cement,1
,,Metal,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-23.783,,-23.783,E,CL,,Antofagasta,248,,,"Cementos Bío Bío S.A., 100%",Plant near Antofagasta City,,,,,,tmt,Cales Inacesa S.A. (INACESA),,,,***CL248-249,tmt,,,,"Plants near Antofagasta City, Antofagasta (Region II), and near Copiapo City, Atacama (Region III)",,,,Chile,Processing Plant,Cales Inacesa S.A. (INACESA),-70.3186,Lime,803,-70.3186,821,Plant near Antofagasta City,,Active,"1,100","1,100",Lime,,,,CL248,,Antofagasta,,,,,,,,Lime (hydraulic),,,,,,,,"Cementos Bío Bío S.A., 100%",P,Lime,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-18.3913,,-18.3913,E,CL,,Arica y Parinacota,276,,,Sociedad Legal Minera Mabel Dos Primera de Arica,Plant near Arica,,,,,,mt,Sociedad Legal Minera Mabel Dos Primera de Arica,,,,,mt,,,,"Quarry and plant near Arica, Arica y Parinacota (Region XV)",,,,Chile,Processing Plant,Sociedad Legal Minera Mabel Dos Primera de Arica,-70.2853,Bentonite,804,-70.2853,849,Plant near Arica,,Active,"1,500","1,500",Bentonite,,,,CL276,,Arica y Parinacota,,,,,,,,Bentonite,,,,,,,,Sociedad Legal Minera Mabel Dos Primera de Arica,MP,Bentonite,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-22.9537,,-22.9537,E,CL,,Antofagasta,175,,,Cedric Fernández y Compañía Ltda.,Plant near Calama,,,,,,tmt,Cedric Fernández y Compañía Ltda.,,,,***CL174-175,tmt,,,,"Mine and plant near Calama, Antofagasta (Region II)",,,,Chile,Processing Plant,Cedric Fernández y Compañía Ltda.,-69.4069,Silica,805,-69.4069,730,Plant near Calama,,Active,100,100,Silica,,,,CL175,,Antofagasta,,,,,,,,Silica (quartz),,,,,,,,Cedric Fernández y Compañía Ltda.,p,Silica,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-33.5127,,-33.5127,E,CL,,Valparaíso,84,,,Productora Cuarzo El Peral Ltda.,Plant near Cartagena,,,,,,tmt,Productora Cuarzo El Peral Ltda.,,,,,tmt,,,,"El Peral Mine and plant near Cartagena, Valparaíso (Region V)",,,,Chile,Processing Plant,Productora Cuarzo El Peral Ltda.,-71.5969,Silica,806,-71.5969,610,Plant near Cartagena,,Active,250,250,Silica,,,,CL84,,Valparaíso,,,,,,,,Silica (quartz),,,,,,,,Productora Cuarzo El Peral Ltda.,P,Silica,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-27.4531,,-27.4531,E,CL,,Atacama,259,,,"Cementos Bío Bío S.A., 100%",Plant near Copiapo,,,,,,tmt,Minera El Jilguero S.A. ,,,,***CL259-260,tmt,,,,"Quarries and plant near Copiapo, Atacama (Region III)",,,,Chile,Processing Plant,Minera El Jilguero S.A. ,-70.2143,Dolomite,807,-70.2143,832,Plant near Copiapo,,Active,30,30,Dolomite,,,,CL259,,Atacama,,,,,,,,Dolomite,,,,,,,,"Cementos Bío Bío S.A., 100%",P,Dolomite,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-26.7629,,-26.7629,E,CL,,Atacama,178,,,Sociedad Legal Minera Pedro Luís,Plant near Copiapo,,,,,,tmt,Sociedad Legal Minera Pedro Luís,,,,***CL177-178,tmt,,,,"Mine and plant near Copiapo, Atacama (Region III)",,,,Chile,Processing Plant,Sociedad Legal Minera Pedro Luís,-69.9778,Silica,808,-69.9778,733,Plant near Copiapo,,Active,120,120,Silica,,,,CL178,,Atacama,,,,,,,,Silica (quartz),,,,,,,,Sociedad Legal Minera Pedro Luís,P,Silica,1
,,Metal,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-27.3582,,-27.3582,E,CL,,Atacama,249,,,"Cementos Bío Bío S.A., 100%",Plant near Copiapo City,,,,,,tmt,Cales Inacesa S.A. (INACESA),,,,***CL248-249,tmt,,,,"Plants near Antofagasta City, Antofagasta (Region II), and near Copiapo City, Atacama (Region III)",,,,Chile,Processing Plant,Cales Inacesa S.A. (INACESA),-70.2221,Lime,809,-70.2221,822,Plant near Copiapo City,,Active,"1,100","1,100",Lime,,,,CL249,,Atacama,,,,,,,,Lime (hydraulic),,,,,,,,"Cementos Bío Bío S.A., 100%",P,Lime,1
,,Metal,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-29.8353,,-29.8353,E,CL,,Coquimbo,180,,,Compañía Minera San Gerónimo,Plant near Coquimbo (Region IV),,,,,,mt,Compañía Minera San Gerónimo,,,,***CL179-180,mt,,,,Mine and plant near Coquimbo (Region IV),,,,Chile,Processing Plant,Compañía Minera San Gerónimo,-71.1035,Copper,810,-71.1035,735,Plant near Coquimbo (Region IV),,Active,"10,000","10,000",Copper,,,,CL180,,Coquimbo,,,,,,,,Copper sulfate,,,,,,,,Compañía Minera San Gerónimo,P,Copper,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-35.0098,,-35.0098,E,CL,,Libertador General Bernardo O'Higgins,277,,,"Cementos Bío Bío S.A., 100%",Plant near Curico,,,,,,tmt,Minera Río Teno S.A. ,,,,***CL277-278,tmt,,,,"Quarry and plant near Curico, Libertador General Bernardo O'Higgins (Region VI)",,,,Chile,Processing Plant,Minera Río Teno S.A. ,-70.4281,Pumicite,811,-70.4281,850,Plant near Curico,,Active,200,200,Pumicite,,,,CL277,,Libertador General Bernardo O'Higgins,,,,,,,,Pumicite (including pozzolan),,,,,,,,"Cementos Bío Bío S.A., 100%",P,Pumicite,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-34.8657,,-34.8657,E,CL,,Maule,245,,,"Industria Nacional de Cemento S.A. (INACESA), 100%",Plant near Curico City,,,,,,tmt,Industria Nacional de Cemento S.A. (INACESA),,,,,tmt,,,,"Plant near Curico City, Maule (Region VII)",,,,Chile,Processing Plant,Industria Nacional de Cemento S.A. (INACESA),-71.1401,Cement,812,-71.1401,818,Plant near Curico City,,Active,"1,700","1,700",Cement,,,,CL245,,Maule,,,,,,,,Cement,,,,,,,,"Industria Nacional de Cemento S.A. (INACESA), 100%",P,Cement,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-31.6429,,-31.6429,E,CL,,Coquimbo,279,,,Alfredo Villalobos Román Tarsicio S.A.,Plant near Illapel,,,,,,,Alfredo Villalobos Román Tarsicio S.A.,,,,,,,,,"Quarry and plant near Illapel, Coquimbo (Region IV) ",,,,Chile,Processing Plant,Alfredo Villalobos Román Tarsicio S.A.,-71.3819,Calcium Carbonate,813,-71.3819,852,Plant near Illapel,,Active,,,Calcium carbonate,,,,CL279,,Coquimbo,,,,,,,,Calcium carbonate (natural),,,,,,,,Alfredo Villalobos Román Tarsicio S.A.,P,Calcium carbonate,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-20.223,,-20.223,E,CL,,Tarapacá,182,,Y,"Inverraz S.A., 100%",Plant near Iquique,,,,,,mt,Cosayach Nitratos S.A. ,,,,***CL181-182,mt,,,,"Mine and plant near Iquique, Tarapacá (Region I)",,,,Chile,Processing Plant,Cosayach Nitratos S.A. ,-69.7966,Iodine,814,-69.7966,739,Plant near Iquique,,Active,"3,000","3,000",Iodine,,,,CL182,,Tarapacá,,,,,,,,Iodine,,,,,,,,"Inverraz S.A., 100%",P,Iodine,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2013,-20.223,,-20.223,E,CL,,Tarapacá,182,,Y,"Inverraz S.A., 100%",Plant near Iquique,,,,,,tmt,Cosayach Nitratos S.A. ,,,,***CL181-182,tmt,,,,"Mine and plant near Iquique, Tarapacá (Region I)",,,,Chile,Processing Plant,Cosayach Nitratos S.A. ,-69.7966,Nitrate,815,-69.7966,740,Plant near Iquique,,Active,200,200,Nitrates,,,,CL182,,Tarapacá,,,,,,,,Nitrates (in fertilizers),,,,,,,,"Inverraz S.A., 100%",P,Nitrates,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-20.3367,,-20.3367,E,CL,,Tarapacá,182,,,Guano Rojo Punta Gruesa Ltda.,Plant near Iquique,,,,,,tmt,Guano Rojo Punta Gruesa Ltda.,,,,,tmt,,,,"Mine and plant near Iquique, Tarapacá (Region I)",,,,Chile,Processing Plant,Guano Rojo Punta Gruesa Ltda.,-70.1405,Phosphate,816,-70.1405,741,Plant near Iquique,,Active,3,3,Phosphatic materials,,,,CL182,,Tarapacá,,,,,,,,Guano,,,,,,,,Guano Rojo Punta Gruesa Ltda.,P,Phosphatic materials,1
,,Industrial,,,,,,,,,,,,USGS_MINFAC_2017,,,,,,2014,-32.7637,,-32.7637,E,CL,,Valparaíso,281,,,J.B. Schiappacase A.,Plant near Limache,,,,,,,J.B. Schiappacase A.,,,,,,,,,"Quarry and plant near Limache, Valparaíso (Region V)",,,,Chile,Processing Plant,J.B. Schiappacase A.,-70.9003,Feldspar,817,-70.9003,854,Plant near Limache,,Active,,,Feldspar,,,,CL281,,Valparaíso,,,,,,,,Feldspar,,,,,,,,J.B. Schiappacase A.,P,Feldspar,1
,,Industrial,,,,,,,,,,,,USGS_MINFAC_2017,,,,,,2014,-33.4455,,-33.4455,E,CL,,Santiago,133,,,"Cementos Bío Bío S.A., 51%, and Soprocal Calerías e Industrias S.A., 49%",Plant near Melipilla,,,,,,,Minera Río Colorado S.A ,,,,,,,,,"La Perla Mine and plant near Melipilla, Santiago Metropolitan Region",,,,Chile,Processing Plant,Minera Río Colorado S.A ,-70.0237,Calcium Carbonate,818,-70.0237,676,Plant near Melipilla,,Active,,,Calcium carbonate,,,,CL133,,Santiago,,,,,,,,Calcium carbonate (natural),,,,,,,,"Cementos Bío Bío S.A., 51%, and Soprocal Calerías e Industrias S.A., 49%",P,Calcium carbonate,1
,,Industrial,,,,,,,,,,,,USGS_MINFAC_2017,,,,,,2014,-33.8315,,-33.8315,E,CL,,Santiago,185,,,"Soprocal Calerías e Industrias S.A., 100%",Plant near Melipilla,,,,,,,Sociedad Minera Las Abuelitas Ltda. ,,,,,,,,,"Mine and plant near Melipilla, Santiago Metropolitan Region",,,,Chile,Processing Plant,Sociedad Minera Las Abuelitas Ltda. ,-71.02,Calcium Carbonate,819,-71.02,744,Plant near Melipilla,,Active,,,Calcium carbonate,,,,CL185,,Santiago,,,,,,,,Calcium carbonate (natural),,,,,,,,"Soprocal Calerías e Industrias S.A., 100%",P,Calcium carbonate,1
,,Industrial,,,,,,,,,,,,USGS_MINFAC_2017,,,,,,2014,-32.8031,,-32.8031,A,CL,,Valparaíso,187,,,Sociedad Minera Godoy Schwenger y Cía.,Plant near Quillota,,,,,,,Sociedad Minera Godoy Schwenger y Cía.,,,,,,,,,"Mine and plant near Quillota, Region V",,,,Chile,Processing Plant,Sociedad Minera Godoy Schwenger y Cía.,-71.1457,Calcium Carbonate,820,-71.1457,746,Plant near Quillota,,Active,,,Calcium carbonate,,,,CL187,,Valparaíso,,,,,,,,Calcium carbonate (natural),,,,,,,,Sociedad Minera Godoy Schwenger y Cía.,P,Calcium carbonate,1
,,Industrial,,,,,,,,,,,,USGS_MINFAC_2017,,,,,,2014,-32.8031,,-32.8031,A,CL,,Valparaíso,283,,,Sociedad Minera Godoy Schwenger y Cía.,Plant near Quillota,,,,,,,Sociedad Minera Godoy Schwenger y Cía.,,,,,,,,,"Quarry and plant near Quillota, Valparaíso (Region V)",,,,Chile,Processing Plant,Sociedad Minera Godoy Schwenger y Cía.,-71.1457,Clay,821,-71.1457,856,Plant near Quillota,,Active,,,Clay,,,,CL283,,Valparaíso,,,,,,,,Clay,,,,,,,,Sociedad Minera Godoy Schwenger y Cía.,MP,Clay,1
,,Industrial,,,,,,,,,,,,USGS_MINFAC_2017,,,,,,2014,-33.3787,,-33.3787,E,CL,,Santiago,130,,Y,Antonio Zotti Rosetti y Cía. Sociedad Minera,Plant near Renca,,,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,,,,,,,,,"La Confianza and San José Mines near Los Vilos, Coquimbo (Region IV); Margarita and San Nicolas Mines, and a plant near Renca, Santiago Metropolitan Region",,,,Chile,Processing Plant,Antonio Zotti Rosetti y Cía. Sociedad Minera,-70.7082,Gypsum,822,-70.7082,671,Plant near Renca,,Active,,,Gypsum,,,,CL130,,Santiago,,,,,,,,Gypsum (natural),,,,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,P,Gypsum,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-33.3787,,-33.3787,E,CL,,Santiago,130,,Y,Antonio Zotti Rosetti y Cía. Sociedad Minera,Plant near Renca,,,,,,tmt,Antonio Zotti Rosetti y Cía. Sociedad Minera,,,,***CL129-131,tmt,,,,"La Confianza and San José Mines near Los Vilos, Coquimbo (Region IV); Margarita and San Nicolas Mines, and a plant near Renca, Santiago Metropolitan Region",,,,Chile,Processing Plant,Antonio Zotti Rosetti y Cía. Sociedad Minera,-70.7082,Silica,823,-70.7082,672,Plant near Renca,,Active,20,20,Silica,,,,CL130,,Santiago,,,,,,,,Silica (quartz),,,,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,P,Silica,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-31.0252,,-31.0252,A,CL,,Coquimbo,189,,,Minera Trucco Ltda.,Plant near Santiago,,,,,,,Minera Trucco Ltda.,,,,,,,,,"Mine and plant near Santiago, Santiago Metropolitan Region",,,,Chile,Processing Plant,Minera Trucco Ltda.,-71.4618,Talc,824,-71.4618,748,Plant near Santiago,,Active,,,Talc,,,,CL189,,Coquimbo,,,,,,,,Talc,,,,,,,,Minera Trucco Ltda.,P,Talc,1
,,Metal,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-21.9459,,-21.9459,E,CL,,Antofagasta,191,,,Minera Capacho Viejo Ltda. ,Plant near Tocopilla,,,,,,mt,Minera Capacho Viejo Ltda. ,,,,***CL190-191,mt,,,,"Mine and plant near Tocopilla, Antofagasta (Region II)",,,,Chile,Processing Plant,Minera Capacho Viejo Ltda. ,-69.8715,Copper,825,-69.8715,750,Plant near Tocopilla,,Active,"5,000","5,000",Copper,,,,CL191,,Antofagasta,,,,,,,,Copper sulfate,,,,,,,,Minera Capacho Viejo Ltda. ,P,Copper,1
,,Industrial,,,,,,,,,,,,USGS_MINFAC_2017,,,,,,2014,-30.3058,,-30.3058,E,CL,,Coquimbo,284,,,Explotaciones de Minas Tongoy Ltda.,Plant near Tongoy,,,,,,,Explotaciones de Minas Tongoy Ltda.,,,,,,,,,"Quarry and plant near Tongoy, Coquimbo (Region IV)",,,,Chile,Processing Plant,Explotaciones de Minas Tongoy Ltda.,-71.5062,Calcium Carbonate,826,-71.5062,"857, 1587",Plant near Tongoy,,Active,,,Calcium carbonate,,,,CL284,,Coquimbo,,,,,,,,Calcium carbonate (natural),,,,,,,,Explotaciones de Minas Tongoy Ltda.,P,Calcium carbonate,1
,,Industrial,,,,,,,,,,,,USGS_MINFAC_2017,,,,,,2014,-34.2315,,-34.2315,A,CL,,Libertador General Bernardo O'Higgins,262,,,Minera Pacífico Ltda.,Plants in Libertador General Bernardo O'Higgins (Region VI),,,,,,,Minera Pacífico Ltda.,,,,,,,,,"Quarries and plants in Libertador General Bernardo O'Higgins (Region VI), and plant in Santiago Metropolitan Region",,,,Chile,Processing Plant,Minera Pacífico Ltda.,-71.649,Feldspar,827,-71.649,835,Plants in Libertador General Bernardo O'Higgins (Region VI),,Active,,,Feldspar,,,,CL262,,Libertador General Bernardo O'Higgins,,,,,,,,Feldspar,,,,,,,,Minera Pacífico Ltda.,P,Feldspar,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-20.7482,,-20.7482,E,CL,,Tarapacá,227,,,"K+S Aktiengesellschaft, 100%",Port facilities at Puerto Patillos,,,,,,tmt,Sociedad Minera Punta de Lobos S.A. ,,,,***CL226-227,tmt,,,,"Open pit mine in the Salar Grande de Tarapacá, Tarapacá (Region I), and port facilities at Puerto Patillos",,,,Chile,Processing Plant,Sociedad Minera Punta de Lobos S.A. ,-70.1914,Salt,828,-70.1914,797,Port facilities at Puerto Patillos,,Active,"8,000","8,000",Salt,,,,CL227,,Tarapacá,,,,,,,,Salt,,,,,,,,"K+S Aktiengesellschaft, 100%",P,Salt,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-26.283,,-26.283,E,CL,,Atacama,252,,,"Government, 100%",Potrerillos plant,,,,,,tmt,Corporación Nacional del Cobre (CODELCO),,,,,tmt,,,,"Potrerillos plant, Atacama (Region III)",,,,Chile,Processing Plant,Corporación Nacional del Cobre (CODELCO),-69.5965,Sulfuric Acid,830,-69.5965,"825, 1875",Potrerillos plant,,Active,100,100,Sulfuric acid,,,,CL252,,Atacama,,,,,,,,Sulfuric acid,,,,,,,,"Government, 100%",P,Sulfuric acid,1
,,Metal,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-26.283,,-26.283,E,CL,,Atacama,90,,,"Government, 100%",Potrerillos SX-EW refinery and smelter,,,,,,tmt,Corporación Nacional del Cobre (CODELCO),,,,***CL87-90,tmt,,,,"El Salvador Division, including Campamento Antiguo and Damiana Norte open pit mines; Inca underground mine; and Potrerillos SX-EW plant and refinery, Atacama (Region III)",,,,Chile,Smelter,Corporación Nacional del Cobre (CODELCO),-69.5965,Copper,831,-69.5965,"616, 1874",Potrerillos SX-EW refinery and smelter,,Active,70,70,Copper,,,,CL90,,Atacama,,,,,,,,Copper,,,,,,,,"Government, 100%",P,Copper,1
,,Metal,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-36.7495,,-36.7495,E,CL,,Biobío,253,,,"Subsidiary of CAP S.A. (private, 100%)",Primary plant in Talcahuano,,,,,,tmt,Compañía Siderúrgica Huachipato S.A. ,,,,,tmt,,,,Primary plant in Talcahuano (Region VIII),,,,Chile,Processing Plant,Compañía Siderúrgica Huachipato S.A. ,-73.1295,Iron,832,-73.1295,826,Primary plant in Talcahuano,,Active,"1,500","1,500",Iron and steel,,,,CL253,,Biobío,,,,,,,,Steel (crude),,,,,,,,"Subsidiary of CAP S.A. (private, 100%)",P,Iron and steel,1
,,Industrial,,,,,,,,,,,,USGS_MINFAC_2017,,,,,,2014,-33.1911,,-33.1911,E,CL,,Santiago,286,,Y,Minera Alfa Quintay Ltda.,"Quarry and plant, Valparaíso",,,,,,,Minera Alfa Quintay Ltda.,,,,,,,,,"Quarry and plant, Valparaíso",,,,Chile,Processing Plant,Minera Alfa Quintay Ltda.,-71.5535,Feldspar,841,-71.5535,859,"Quarry and plant, Valparaíso",,Active,,,Feldspar,,,,CL286,,Santiago,,,,,,,,Feldspar,,,,,,,,Minera Alfa Quintay Ltda.,MP,Feldspar,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-33.1911,,-33.1911,E,CL,,Santiago,286,,Y,Minera Alfa Quintay Ltda.,"Quarry and plant, Valparaíso",,,,,,tmt,Minera Alfa Quintay Ltda.,,,,,tmt,,,,"Quarry and plant, Valparaíso",,,,Chile,Processing Plant,Minera Alfa Quintay Ltda.,-71.5535,Silica,842,-71.5535,860,"Quarry and plant, Valparaíso",,Active,30,30,Silica,,,,CL286,,Santiago,,,,,,,,Silica (quartz),,,,,,,,Minera Alfa Quintay Ltda.,MP,Silica,1
,,Industrial,,,,,,,,,,,,USGS_MINFAC_2017,,,,,,2014,-33.1911,,-33.1911,E,CL,,Santiago,287,,,Minera Pacífico Ltda.,"Quarry and plant, Valparaíso",,,,,,,Minera Pacífico Ltda.,,,,,,,,,"Quarry and plant, Valparaíso",,,,Chile,Processing Plant,Minera Pacífico Ltda.,-71.5535,Silica,843,-71.5535,861,"Quarry and plant, Valparaíso",,Active,,,Silica,,,,CL287,,Santiago,,,,,,,,Silica (quartz),,,,,,,,Minera Pacífico Ltda.,MP,Silica,1
,,Metal,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-21.0027,,-21.0027,E,CL,,Tarapacá,295,,,"Teck Cominco Ltd., 76.5%; Inversiones Mineras S.A., 13.5%; Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",Quebrada Blanca SX-EW plant,,,,,,tmt,Compañía Minera Quebrada Blanca ,,,,***CL294-295,tmt,,,,"Quebrada Blanca open pit mine and SX-EW plant, Tarapacá (Region I)",,,,Chile,SX-EW Plant,Compañía Minera Quebrada Blanca ,-68.7964,Copper,858,-68.7964,"872, 1799",Quebrada Blanca SX-EW plant,,Active,100,100,Copper,,,,CL295,,Tarapacá,,,,,,,,Copper,,,,,,,,"Teck Cominco Ltd., 76.5%; Inversiones Mineras S.A., 13.5%; Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",P,Copper,1
,,Metal,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-22.1927,,-22.1927,E,CL,,Antofagasta,299,,,"Government, 100%",Radomiro Tomic SX-EW plant,,,,,,tmt,Corporación Nacional del Cobre (CODELCO),,,,***CL298-299,tmt,,,,"Radomiro Tomic Division Mine, and Radomiro Tomic SX-EW plant, Antofagasta (Region II)",,,,Chile,SX-EW Plant,Corporación Nacional del Cobre (CODELCO),-68.8674,Copper,863,-68.8674,"874, 1858",Radomiro Tomic SX-EW plant,,Active,480,480,Copper,,,,CL299,,Antofagasta,,,,,,,,Copper,,,,,,,,"Government, 100%",P,Copper,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-36.2496,,-36.2496,E,CL,,Maule,303,,,Sociedad Legal Minera Serrín Tercera,Remulcao Plant at Talca,,,,,,mt,Sociedad Legal Minera Serrín Tercera,,,,***CL303-304,mt,,,,"Serrin Tercera Mine and Remulcao Plant at Talca, Maule (Region VII)",,,,Chile,Processing Plant,Sociedad Legal Minera Serrín Tercera,-71.693,Zeolites,864,-71.693,880,Remulcao Plant at Talca,,Active,300,300,Zeolites,,,,CL303,,Maule,,,,,,,,Zeolites,,,,,,,,Sociedad Legal Minera Serrín Tercera,P,Zeolites,1
,,Industrial,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-23.7593,,-23.7593,E,CL,,Atacama,43,,,"Rockwood Holdings Inc., 100%",Salar de Atacama,,,,,,tmt,Rockwood Lithium Ltda. ,,,,***CL42-43,tmt,,,,"Chemetall Foote plant at La Negra, Antofagasta (Region II); and Salar de Atacama, Atacama (Region III)",,,,Chile,Processing Plant,Rockwood Lithium Ltda. ,-70.3112,Potash,866,-70.3112,562,Salar de Atacama,,Active,50,50,Potash,,,,CL43,,Atacama,,,,,,,,Potash (KCl and K2SO4) [K2O content],,,,,,,,"Rockwood Holdings Inc., 100%",B,Potash,1
,,Metal,,,,,,e,,,,,,USGS_MINFAC_2017,,,,,,2014,-22.8015,,-22.8015,E,CL,,Antofagasta,306,,,"BHP Billiton plc, 100%",Spence SX-EW plant,,,,,,tmt,Minera Spence S.A. ,,,,***CL305-306,tmt,,,,"Spence Mine and SX-EW plant, Antofagasta (Region II)",,,,Chile,SX-EW Plant,Minera Spence S.A. ,-69.2818,Copper,877,-69.2818,"883, 1646",Spence SX-EW plant,,Active,200,200,Copper,,,,CL306,,Antofagasta,,,,,,,,Copper,,,,,,,,"BHP Billiton plc, 100%",P,Copper,1
