Total_Production_Value_Per_Capita,Human capital index,Rule of law index,Political stability — estimate,Trade (% of GDP),"Gross fixed capital formation, all, Constant prices, Percent of GDP",Share of investment in GDP,Domestic credit to private sector (% of GDP),Landlocked,Urban population (% of total population),Government revenue,Capital depreciation rate,"Use of IMF credit (DOD, current US$)",Real interest rate (%),"Inflation, consumer prices (annual %)",Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),L1_ECI,Forestry rents (% of GDP),Inflation_roll5,RealRate_roll5,Resource_HHI,HCI_x_ProductionValue,RuleOfLaw_x_ProductionValue,b
0.004105427834033276,0.030102872559338335,0.18075187914865873,0.0009957116624969755,0.0007056669022049762,0.004027180280786306,0.0030022265974367682,0.1360870303711528,0.0009666156061797545,0.01466693633053337,0.44597627698520936,0.005089671547851344,0.00429628356259448,0.00021622194001035713,0.0017715463585425747,0.03254153388479779,0.004771031782563744,0.011665771420308819,0.03521598697236873,0.00031489537085245436,0.0006229863117548617,0.06781195344534381,0.006087056917143313,0.008207236207837058,11
0.004177722739147658,0.660422313156929,0.04255941129748925,0.0035740381550952486,0.001444940447588305,0.000651914255654363,0.0009961388382544302,0.10496703792690366,0.0008015830462392922,0.07193720532936672,0.0351625532103464,0.002101211149544349,0.001272844629215144,0.0012645063357664163,0.00012350151477243676,0.012444275374865029,0.004834370872853824,0.02308994417085314,0.018680008513704105,0.0005507293179753883,0.0009672200138224669,0.002271585995645326,0.0035359244711201856,0.0021690192368478494,12
0.0008906242909581865,0.26799769904349274,0.07658663177843417,0.0013927169533579818,0.00035795112968233975,0.0007034039980336549,0.0003629268646830401,0.3805456514221257,0.0008765303757354562,0.0028206321279639606,0.021392145230378808,0.006112853788394894,0.0007631835654728455,0.0002790384580475411,0.0006045531373113178,0.1598982727607343,0.000401949767104896,0.018428102546261895,0.042597210727071726,0.0003652628041044056,6.615634277035222e-05,0.010744050610325203,0.0029072913118431305,0.0029051609657113277,13
0.003305213276968884,0.016678161679756536,0.5123321314978709,0.014491656221447215,0.003560072981177766,0.001330158262721244,0.00010974108462132176,0.06385494919707249,0.0003331751287980084,0.019686203477122223,0.015296674884631468,0.08175578820425364,5.586385494711177e-05,3.669572267697538e-05,0.00013332050836124663,0.18962609992120305,0.001359167224231213,0.0033553539408753487,0.03698880883800458,0.027097329204406148,0.00020903996279369395,0.0018376867401271033,0.0047903751631592165,0.001776333022772451,14
0.02444212966565897,0.00886819232380936,0.07766481295808512,0.001591364694451415,0.0027550225213954127,0.005135128379227857,0.0005125258183321679,0.010766583300645376,0.00010846678365012179,0.07645383362741319,0.6512794236446108,0.002322567906588398,0.009154323680941672,0.0013335455274848763,0.000299988632439512,0.098262186532263,0.002134749319329728,0.001248191398916224,0.020231884897415963,2.5224344922326426e-05,2.089512447409743e-05,0.00016667461887421984,0.003220589893595094,0.002001694405474965,15
0.010328116916412687,0.08429441163742923,0.013109031028588913,0.021512166336781716,0.0018606807972621252,0.00041628477610163717,0.0005952335226870778,0.01291709469539204,0.0,0.11528170823112077,0.001084266772864545,0.004450698420491395,0.0008245075223338832,9.020419401225692e-05,0.0005324484163029921,0.6615203055161991,0.0039709304970474155,0.043737887044603616,0.019138165293822014,0.000302575713240135,0.00039848582924858496,0.0009319961834935407,0.0019773054479939934,0.0007254952065703892,16
0.0009195966236339449,0.40853120277597466,0.031062180161680567,0.0014786705647645909,0.006762811688280508,0.0015230967927336463,0.00014152619563771355,0.09464944594715058,0.0006508076347514547,0.12531290508218929,0.1384252987168575,0.0034307196488237127,0.0006406796016207524,0.0009723394043823492,0.000869226021281164,0.0728328169171668,0.0001841831936508054,0.06837933377587871,0.017236779599377056,0.00030324578250573295,9.55831004078164e-05,0.008942281774431592,0.015308013380872685,0.0013472556159464574,17
0.011464665943864465,0.013135548634490955,0.2346266959930348,0.016186749780518164,0.036133663375972534,0.004602883586136262,0.002137520336504232,0.07083437261949387,0.002221352461484526,0.047636044057115634,0.0010056284383429222,0.002353032416300863,0.00037156696316522107,0.0013858073086634043,0.0010719593684900834,0.5037851744071281,0.0030054138812728977,0.03387022118399048,0.004356988627798667,0.00011932105484125042,0.0041169117059693125,0.0005931039430594697,0.003298175034648184,0.0016871988777136364,18
0.0014275069862103044,0.42401881571546707,0.07922356499993799,0.061732240882956764,0.0016992208801166935,0.0001850526739459952,0.0003512930418828615,0.03069534377502006,0.013776274046364317,0.007819205507581882,0.24641790305900152,0.000716586571500777,0.0006307575302629563,4.258580577874192e-05,0.00047613400403242947,0.06644466564747711,0.005270412068919204,0.024077548721641202,0.005047959673658412,0.0003512733123736184,0.0001258198225183325,0.027675567695334052,0.0013586301279070907,0.0004356374501106077,19
0.004301660797575569,0.10037824858985174,0.11641259168808522,0.024595646434030026,0.0007448558855258724,0.004400634780321071,0.008542307604578182,0.0022375912582832274,0.0002962396298817179,0.03937277592079933,0.015795426835846983,0.04724591791915612,0.0028096971594589186,0.00042747073575042516,9.351660407860924e-05,0.5981308007931774,0.0024273687182069024,0.002908832803733168,0.0024189673288099282,0.0037366908226226076,0.0004456243047945776,0.0005212807628180309,0.008418965986132376,0.01333688663648191,20
